t_s,pos_act,force_g,current_mA
0.007646,246,-47,0
0.039957,245,-41,30
0.071217,245,-21,70
0.101781,251,-8,62
0.131510,258,-4,65
0.163342,266,-4,43
0.194125,271,-3,61
0.224892,278,-2,41
0.256614,281,0,49
0.287611,284,0,36
0.318718,288,3,59
0.349624,291,4,54
0.380782,294,4,64
0.412317,299,4,67
0.441768,304,5,55
0.473245,308,5,69
0.505585,313,5,61
0.535781,317,6,78
0.565847,320,5,82
0.596575,326,6,76
0.628289,333,5,46
0.658345,339,5,68
0.691848,343,5,100
0.720971,347,6,98
0.751761,350,6,61
0.784278,359,6,79
0.813524,363,6,87
0.844967,368,6,88
0.876322,372,6,38
0.908081,374,7,53
0.937230,376,8,61
0.970110,385,8,71
1.000274,393,8,79
1.031650,398,9,78
1.063373,403,9,92
1.092805,407,9,87
1.124311,414,9,87
1.156769,414,10,72
1.186260,421,10,45
1.216788,425,10,74
1.248355,428,11,56
1.279671,431,11,67
1.309297,433,11,56
1.342804,437,11,56
1.371108,437,11,54
1.402663,449,10,62
1.434609,454,11,75
1.464191,461,11,67
1.495118,466,12,67
1.521402,466,13,49
1.551560,475,13,55
1.577270,475,13,57
1.602347,478,13,58
1.633089,484,13,58
1.664510,491,12,38
1.695823,498,12,38
1.726838,498,12,54
1.757213,504,12,67
1.787898,513,12,45
1.818901,517,12,56
1.849855,521,12,52
1.880851,525,12,67
1.911802,528,12,48
1.942801,532,12,62
1.974589,539,13,68
2.005676,544,12,45
2.035697,549,12,45
2.054584,553,12,56
2.085570,556,12,78
2.116880,562,11,68
2.141244,562,12,67
2.171988,570,11,49
2.203187,574,11,55
2.233752,576,10,68
2.264590,581,12,58
2.295648,586,10,64
2.321144,586,11,77
2.345917,591,12,66
2.377452,596,12,77
2.408772,603,11,87
2.438751,609,11,73
2.470286,613,11,80
2.500781,619,12,91
2.533143,627,11,58
2.563793,632,12,77
2.594511,632,12,77
2.626234,640,12,95
2.656724,642,11,80
2.687889,646,11,86
2.718400,649,11,73
2.749379,652,12,48
2.781188,659,11,63
2.811659,664,10,59
2.843122,668,12,92
2.874415,671,12,67
2.904417,678,12,54
2.935735,684,12,81
2.967068,688,12,91
2.998278,693,12,91
3.028659,702,13,49
3.059837,708,13,56
3.090453,712,14,83
3.122105,715,15,60
3.152773,719,14,64
3.183391,724,14,70
3.215131,727,14,66
3.245978,731,14,56
3.277547,733,14,52
3.307877,736,15,68
3.338962,740,14,70
3.369828,745,15,62
3.400913,751,15,65
3.432020,756,16,69
3.463218,763,18,56
3.493836,770,27,74
3.524272,775,39,68
3.555277,776,39,68
3.586775,776,56,68
3.617912,784,69,54
3.648900,792,84,74
3.680200,797,107,83
3.710625,802,129,96
3.741423,806,159,106
3.773184,810,191,115
3.803477,816,231,125
3.834542,821,266,192
3.865702,826,304,213
3.896549,830,333,183
3.927488,835,373,219
3.958614,840,410,215
3.989857,846,446,-4
4.021294,847,349,54
4.051444,840,346,0
4.082311,838,360,199
4.113580,837,374,0
4.144780,840,370,0
4.175781,840,368,0
4.206372,840,367,0
4.237811,840,366,0
