t_s,pos_act,force_g,current_mA
0.006678,245,-4,0
0.038315,245,3,49
0.068783,250,15,61
0.100150,257,22,59
0.131693,262,23,65
0.162496,264,24,53
0.193420,271,26,56
0.224988,276,26,66
0.255405,280,28,50
0.285736,283,29,43
0.317631,288,29,62
0.347898,292,30,58
0.379425,295,32,41
0.411285,300,37,45
0.441687,304,39,59
0.472313,309,38,60
0.505010,313,39,38
0.535011,317,38,33
0.564706,322,38,51
0.597134,327,37,45
0.626388,334,38,49
0.657583,338,38,49
0.690091,345,39,70
0.720176,348,39,59
0.751809,353,40,53
0.782092,359,39,49
0.813647,366,39,67
0.844901,369,40,84
0.875492,372,41,48
0.907145,374,41,43
0.937823,377,41,43
0.962594,387,41,41
0.992979,394,41,54
1.023858,398,41,60
1.055695,398,41,56
1.086173,405,41,23
1.116363,412,42,72
1.147937,414,42,61
1.179487,419,43,40
1.210146,422,43,51
1.240631,427,44,77
1.271799,431,44,64
1.302427,434,44,56
1.334180,437,45,53
1.364885,440,44,80
1.395189,447,45,62
1.426927,451,45,70
1.457737,462,45,79
1.488907,466,45,61
1.519370,471,46,82
1.550844,474,46,97
1.581381,477,46,91
1.612240,481,46,99
1.643838,488,46,72
1.674949,495,46,72
1.705902,499,46,59
1.736804,503,46,42
1.767796,508,46,70
1.799612,514,46,84
1.828936,517,45,118
1.860450,521,47,101
1.892458,525,45,115
1.922537,528,45,87
1.953083,531,45,90
1.984801,538,45,77
2.015231,542,45,73
2.046598,547,45,76
2.078468,556,45,67
2.109697,560,44,79
2.139836,565,45,78
2.170741,568,45,58
2.202615,572,44,73
2.233008,576,44,77
2.264317,580,43,66
2.294781,585,44,72
2.326038,590,44,61
2.357260,595,45,72
2.388204,597,45,49
2.419298,603,45,62
2.449479,609,45,80
2.481294,613,45,80
2.511609,613,45,43
2.543548,624,44,64
2.574038,628,44,65
2.604988,634,45,47
2.636085,637,45,49
2.666835,642,45,53
2.698296,649,45,68
2.728742,653,45,67
2.759524,659,45,75
2.791469,666,45,60
2.821334,669,45,93
2.852970,672,46,76
2.883341,678,46,76
2.914951,678,46,64
2.945204,688,45,74
2.976553,692,45,47
3.007720,695,46,28
3.038946,699,45,70
3.069745,705,45,71
3.101634,710,44,71
3.132066,713,45,69
3.162475,717,45,58
3.194143,721,45,71
3.225033,727,45,80
3.255120,730,46,83
3.288001,736,47,60
3.317300,736,46,41
3.348425,745,47,44
3.380843,751,46,61
3.410239,755,47,19
3.441281,760,47,44
3.472712,768,47,57
3.503539,773,47,55
3.535565,776,48,60
3.566165,778,48,61
3.596971,782,49,57
3.628070,789,48,47
3.659713,794,49,53
3.690023,798,50,63
3.720711,803,49,58
3.752612,807,50,69
3.782715,812,50,40
3.813459,816,50,67
3.845107,821,51,48
3.875835,826,52,68
3.906948,831,53,39
3.937492,840,53,52
3.968799,845,53,51
3.999981,850,54,42
4.030695,854,54,52
4.061795,856,54,54
4.093410,858,55,69
4.123692,860,55,64
4.154709,867,55,51
4.185443,876,55,47
4.217100,882,56,75
4.247855,886,56,78
4.278625,889,56,70
4.309342,893,57,41
4.339974,900,56,72
4.371665,902,57,85
4.402424,907,57,55
4.433079,909,57,70
4.465068,914,56,60
4.496352,919,56,63
4.525989,923,57,94
4.557867,932,57,75
4.589469,937,56,75
4.619587,943,56,75
4.650377,947,56,84
4.682595,952,56,95
4.711877,958,57,55
4.743063,963,57,101
4.775221,963,57,54
4.805260,967,56,60
4.837381,973,56,85
4.868870,976,56,96
4.898853,980,56,82
4.930166,984,56,75
4.960836,991,57,53
4.991834,995,58,76
5.022513,999,59,65
5.054038,1002,60,72
5.085162,1007,61,65
5.110003,1013,61,59
5.135980,1016,60,90
5.166781,1020,61,68
5.198412,1025,61,80
5.229178,1029,62,88
5.259861,1036,62,74
5.290679,1042,63,91
5.322123,1046,63,91
5.353030,1049,64,85
5.384402,1053,64,85
5.415224,1063,65,80
5.445802,1069,66,90
5.477223,1072,65,79
5.507630,1075,66,68
5.538876,1079,67,47
5.569459,1084,68,39
5.600316,1090,69,67
5.632183,1095,68,79
5.662757,1099,68,10
5.693925,1104,67,0
5.725346,1104,65,0
5.755922,1104,65,0
5.786571,1104,65,0
5.817092,1104,65,0
