t_s,pos_act,force_g,current_mA
0.006395,245,-11,0
0.039289,246,-11,39
0.070318,246,-4,62
0.101902,251,10,39
0.131723,259,15,46
0.163454,264,17,50
0.193554,268,19,46
0.225387,273,21,58
0.255566,279,22,57
0.287065,283,24,49
0.318323,285,24,63
0.348628,290,27,52
0.379754,293,29,51
0.411363,299,30,45
0.442422,303,30,65
0.473170,308,30,61
0.504423,313,30,70
0.534769,317,31,60
0.565841,320,30,57
0.597081,327,30,64
0.626859,334,31,70
0.658608,338,31,71
0.690733,343,31,67
0.721554,347,31,88
0.751372,352,32,88
0.784149,352,32,103
0.813736,363,32,67
0.840402,368,32,73
0.870460,370,32,75
0.900163,373,32,62
0.931743,374,33,44
0.963288,376,33,41
0.993450,385,33,41
1.025065,394,34,54
1.055431,396,34,66
1.086793,401,34,65
1.117584,407,34,113
1.148323,412,35,98
1.180236,421,35,64
1.211106,426,34,51
1.241842,429,35,66
1.272133,432,35,62
1.303443,435,34,87
1.335006,438,34,73
1.365676,443,34,71
1.396333,443,34,56
1.427657,451,35,61
1.457974,456,35,61
1.490293,460,36,55
1.520110,465,36,58
1.551716,470,36,54
1.582432,474,37,53
1.613788,477,36,68
1.644563,482,36,73
1.675698,488,37,67
1.706469,496,37,35
1.737177,501,37,66
1.768491,504,37,45
1.799576,514,37,40
1.829682,517,37,71
1.861321,521,36,60
1.893025,525,37,50
1.923523,528,37,74
1.954469,532,37,44
1.986212,539,37,38
2.016448,543,37,51
2.047441,547,38,70
2.079562,553,38,66
2.109322,558,38,60
2.139594,563,38,91
2.171447,567,39,98
2.202808,572,39,106
2.233360,574,39,79
2.265373,578,39,89
2.295783,581,37,90
2.326616,586,37,80
2.357729,591,37,84
2.388311,595,38,68
2.419994,602,37,59
2.450910,609,37,84
2.481851,613,37,86
2.512164,618,37,107
2.543294,625,37,122
2.574254,632,37,89
2.604952,636,37,76
2.636992,636,37,77
2.667956,644,38,63
2.698810,647,37,87
2.729486,650,37,110
2.760677,655,37,92
2.791690,661,36,80
2.822764,666,36,58
2.853075,669,36,52
2.884574,672,36,76
2.914727,675,36,58
2.946543,683,36,51
2.977301,688,37,68
3.007547,692,37,103
3.038865,696,37,115
3.069777,708,37,92
3.100639,713,37,65
3.131996,715,37,75
3.162906,720,37,73
3.194509,720,37,73
3.224789,729,37,64
3.256049,732,37,66
3.288281,733,37,64
3.318353,737,38,66
3.349301,741,38,57
3.381013,746,38,49
3.410417,751,39,66
3.441876,756,38,39
3.473760,764,38,72
3.503590,771,57,97
3.535016,775,69,52
3.566503,777,74,57
3.596878,780,88,79
3.629100,790,108,82
3.659710,794,127,90
3.690600,799,149,77
3.721256,803,173,77
3.752003,805,200,123
3.783211,810,234,119
3.814440,815,273,152
3.845423,821,313,149
3.876491,827,351,172
3.907485,831,381,240
3.938839,835,422,264
3.969121,840,459,18
4.000389,840,407,0
4.030992,833,372,0
4.062381,833,371,0
4.093360,833,371,0
