t_s,force_g,pos_act,current_mA
0.010721,38,503,0
0.042082,56,,
0.049171,56,,
0.061642,56,,
0.072677,69,,
0.079215,69,,
0.092342,66,,
0.104554,66,,
0.111142,66,565,94
0.141301,69,,
0.154488,67,,
0.165307,67,,
0.172826,67,,
0.185800,65,,
0.197749,65,,
0.204240,65,,
0.216029,67,633,86
0.247807,67,,
0.258585,67,,
0.264934,67,,
0.277746,66,,
0.284055,66,,
0.290381,66,,
0.296653,66,,
0.309518,69,706,51
0.340242,69,,
0.350750,69,,
0.357003,70,,
0.370689,70,,
0.376965,70,,
0.383292,70,,
0.390621,72,,
0.402332,72,766,118
0.432854,88,,
0.444457,88,,
0.450605,175,,
0.464340,175,,
0.476006,336,,
0.482327,336,,
0.494971,336,,
0.506584,315,836,-71
0.537525,192,,
0.544022,192,,
0.557020,192,,
0.569166,165,,
0.575754,165,,
0.588699,165,,
0.598890,161,,
0.605418,161,812,-8
0.636912,159,,
0.650062,159,,
0.662014,156,,
0.669652,156,,
0.681575,156,,
0.693551,156,,
0.700114,156,,
0.711956,156,810,0
0.743129,157,,
0.754820,157,,
0.761822,157,,
0.774372,157,,
0.785283,157,,
0.791832,157,,
0.804737,157,,
0.817574,157,810,0
0.842292,157,,
0.848747,157,,
0.855119,157,,
0.866939,157,,
0.878818,157,,
0.885385,157,,
0.898384,157,,
0.910332,157,810,0
0.941586,157,,
0.948367,157,,
0.960551,157,,
0.971749,157,,
0.978509,157,,
0.990942,157,,
1.002815,157,,
1.009230,157,810,0
