t_s,pos_act,force_g,current_mA,force_hold_g
0.000001,57,7,,
0.021235,57,,,
0.031851,57,,,
0.038372,57,,,
0.052378,57,,,
0.063050,57,,,
0.069474,57,,,
0.082346,57,,,
0.094286,57,8,,
0.114108,57,,,
0.124950,57,,,
0.131318,57,,,
0.145228,57,,,
0.156357,57,,,
0.162841,57,,,
0.175794,57,,,
0.186804,57,8,,
0.206516,57,,,
0.223089,57,,,
0.237321,57,,,
0.248360,57,,,
0.254926,57,,,
0.269323,57,,,
0.280303,57,,,
0.286888,65,38,,
0.310976,65,,,
0.317612,95,,,
0.330947,95,,,
0.342187,95,,,
0.349169,107,,,
0.361420,107,,,
0.372372,107,,,
0.379017,132,31,,
0.404399,132,,,
0.410964,154,,,
0.424044,154,,,
0.434892,180,,,
0.441209,180,,,
0.454156,180,,,
0.465397,200,,,
0.472135,200,38,,
0.496878,221,,,
0.503448,221,,,
0.516426,221,,,
0.527151,245,,,
0.533604,245,,,
0.547608,245,,,
0.558314,272,,,
0.564753,272,37,,
0.590016,294,,,
0.596477,294,,,
0.609296,294,,,
0.621103,315,,,
0.627503,315,,,
0.640353,315,,,
0.652127,315,,,
0.658597,315,31,,
0.682233,360,,,
0.688721,360,,,
0.702693,382,,,
0.713786,382,,,
0.720340,382,,,
0.733345,403,,,
0.744317,403,,,
0.751125,403,37,,
0.775068,424,,,
0.781452,424,,,
0.795471,443,,,
0.806223,443,,,
0.812796,443,,,
0.826881,474,,,
0.837727,474,,,
0.844053,474,37,,
0.868169,474,,,
0.874779,474,,,
0.889068,518,,,
0.900070,518,,,
0.906660,532,,,
0.919678,532,,,
0.930726,532,,,
0.937201,560,34,,
0.961500,560,,,
0.968147,582,,,
0.981276,582,,,
0.992236,582,,,
0.998866,605,,,
1.013241,605,,,
1.023865,605,,,
1.030899,625,36,,
1.054270,625,,,
1.062025,645,,,
1.074157,645,,,
1.085236,675,,,
1.091916,675,,,
1.105208,675,,,
1.116505,697,,,
1.123606,697,36,,
1.147307,716,,,
1.154942,716,,,
1.167145,716,,,
1.178109,741,,,
1.184630,741,,,
1.199165,741,,,
1.208908,765,,,
1.215315,765,36,,
1.240066,789,,,
1.246502,789,,,
1.260453,789,,,
1.271209,789,,,
1.277708,789,,,
1.291708,825,,,
1.303595,825,,,
1.310023,825,41,,
1.333727,854,,,
1.340194,854,,,
1.353164,876,,,
1.364092,876,,,
1.370677,876,,,
1.384615,900,,,
1.396185,900,,,
1.402434,900,43,,
1.425865,919,,,
1.432160,919,,,
1.445927,944,,,
1.457615,944,,,
1.463906,944,,,
1.477770,970,,,
1.489583,970,,,
1.495951,970,43,,
1.514125,990,,,
1.520590,990,,,
1.526910,1006,,,
1.539787,1006,,,
1.550537,1006,,,
1.556864,1029,,,
1.570774,1029,,,
1.582612,1029,46,,
1.601898,1055,,,
1.612744,1055,,,
1.619229,1077,,,
1.632155,1077,,,
1.642848,1077,,,
1.649243,1096,,,
1.663104,1096,,,
1.674959,1118,52,,
1.694219,1118,,,
1.705052,1147,,,
1.711495,1147,,,
1.725553,1147,,,
1.736398,1166,,,
1.742907,1166,,,
1.756146,1166,,,
1.768448,1187,61,,
1.787044,1187,,,
1.797931,1211,,,
1.804453,1211,,,
1.818518,1211,,,
1.829164,1233,,,
1.836715,1233,,,
1.849721,1233,,,
1.861615,1261,66,,
1.880155,1261,,,
1.891104,1261,,,
1.898682,1261,,,
1.911588,1301,,,
1.922326,1301,,,
1.928713,1301,,,
1.941692,1301,,,
1.947995,1325,75,,
1.960657,1325,,,
1.973381,1343,,,
1.984025,1343,,,
1.990341,1343,,,
2.004224,1369,,,
2.015968,1369,,,
2.022239,1369,,,
2.035145,1387,78,,
2.053973,1387,,,
2.066187,1388,,,
2.078484,1388,,,
2.085367,1388,,,
2.097667,1388,,,
2.110002,1388,,,
2.116971,1388,,,
2.128077,1388,78,,
2.146904,1388,,,
2.158944,1388,,,
2.171108,1388,,,
2.177798,1388,,,
2.189864,1388,,,
2.201865,1388,,,
2.208364,1388,,,
2.221110,1388,78,,
2.238926,1388,,,
2.251611,1388,,,
2.257803,1388,,,
2.263948,1388,,,
2.270100,1388,,,
2.282773,1388,,,
2.295395,1388,,,
2.301674,1388,78,,
2.325909,1388,,,
