speed,n,L_band_ms_mean,L_band_ms_sd,L_extrap_ms_mean,L_extrap_ms_sd,rise_ms_mean,rise_ms_sd,settle_ms_mean,settle_ms_sd,overshoot_pct_mean,overshoot_pct_sd,slope_cps_mean,slope_cps_sd,r2_mean,r2_sd
250,10,76.15129999999999,13.199167027127134,67.02277250229335,9.324254794532765,1400.4986055580152,8.84467156862039,1775.905,6.336364778009533,0.038688597572190155,0.0409212899886613,757.1728467481802,2.658210108321995,0.9986595693009075,0.0003925150401038388
500,10,77.3314,13.617072256546193,79.95894437434721,4.359340560746928,699.3305807459132,12.666493073713045,949.7822,14.805150723987936,0.043953312761625125,0.028554718606541494,1503.639768358032,22.70479001347244,0.9948068985544474,0.0024133507770308137
