t_s,pos_act,force_g,current_mA,force_hold_g
0.000001,58,8,,
0.020479,58,,,
0.031055,58,,,
0.037247,58,,,
0.050971,58,,,
0.063817,58,,,
0.070290,58,,,
0.082071,58,,,
0.093911,58,8,,
0.113073,58,,,
0.124652,58,,,
0.131317,58,,,
0.144190,58,,,
0.156806,58,,,
0.163494,58,,,
0.175341,58,,,
0.186049,58,8,,
0.206466,58,,,
0.223674,58,,,
0.238027,58,,,
0.249841,58,,,
0.256410,58,,,
0.268238,58,,,
0.279006,58,,,
0.285389,63,41,,
0.311486,63,,,
0.318082,97,,,
0.330041,97,,,
0.341939,97,,,
0.348329,132,,,
0.361364,132,,,
0.373265,132,,,
0.380745,186,32,,
0.404459,186,,,
0.411086,226,,,
0.423596,226,,,
0.435126,276,,,
0.442166,276,,,
0.454186,276,,,
0.466544,320,,,
0.473661,320,40,,
0.497341,368,,,
0.503917,368,,,
0.516324,368,,,
0.528679,412,,,
0.535353,412,,,
0.547450,412,,,
0.559638,456,,,
0.566391,456,40,,
0.590280,506,,,
0.597026,506,,,
0.609961,506,,,
0.621155,552,,,
0.629104,552,,,
0.640391,552,,,
0.652332,552,,,
0.658781,552,35,,
0.683228,631,,,
0.690219,631,,,
0.702418,684,,,
0.714573,684,,,
0.721224,684,,,
0.733360,723,,,
0.745438,723,,,
0.751875,723,37,,
0.776716,775,,,
0.783129,775,,,
0.796215,815,,,
0.806927,815,,,
0.813424,815,,,
0.826306,864,,,
0.838539,864,,,
0.845030,864,40,,
0.868817,864,,,
0.875386,864,,,
0.889468,958,,,
0.900501,958,,,
0.907245,990,,,
0.920829,990,,,
0.931349,990,,,
0.937972,1035,49,,
0.962714,1035,,,
0.969469,1081,,,
0.982532,1081,,,
0.993467,1081,,,
1.000245,1125,,,
1.013654,1125,,,
1.024471,1125,,,
1.031500,1174,58,,
1.055447,1216,,,
1.062265,1216,,,
1.075562,1216,,,
1.086624,1265,,,
1.093381,1265,,,
1.105949,1265,,,
1.117352,1309,,,
1.124115,1309,74,,
1.148518,1350,,,
1.154971,1350,,,
1.167767,1350,,,
1.178527,1380,,,
1.184946,1380,,,
1.198972,1380,,,
1.209847,1388,,,
1.217400,1388,77,,
1.241443,1388,,,
1.247917,1388,,,
1.260837,1388,,,
1.271938,1388,,,
1.279490,1388,,,
1.292404,1389,,,
1.303240,1389,,,
1.310025,1389,75,,
1.333861,1388,,,
1.340671,1388,,,
1.353704,1389,,,
1.364528,1389,,,
1.371387,1389,,,
1.384809,1388,,,
1.395840,1388,,,
1.403401,1388,74,,
1.427175,1389,,,
1.433683,1389,,,
1.446661,1388,,,
1.457496,1388,,,
1.463955,1388,,,
1.478261,1389,,,
1.489238,1389,,,
1.496036,1389,74,,
1.519731,1388,,,
