t_s,pos_act,force_g,current_mA,force_hold_g
0.000001,56,8,,
0.020493,56,,,
0.031509,56,,,
0.038079,56,,,
0.052166,56,,,
0.062871,56,,,
0.069293,56,,,
0.083309,56,,,
0.094350,56,8,,
0.113932,56,,,
0.124874,56,,,
0.131203,56,,,
0.145299,56,,,
0.156320,56,,,
0.163005,56,,,
0.176115,56,,,
0.187167,56,8,,
0.206950,56,,,
0.223821,56,,,
0.238437,56,,,
0.249285,56,,,
0.256671,56,,,
0.269306,56,,,
0.280315,56,,,
0.286808,61,40,,
0.310879,61,,,
0.317542,96,,,
0.330411,96,,,
0.341199,96,,,
0.347573,131,,,
0.361708,131,,,
0.372516,131,,,
0.379037,182,39,,
0.404057,223,,,
0.410400,223,,,
0.423278,223,,,
0.435151,274,,,
0.441506,274,,,
0.454372,274,,,
0.465159,319,,,
0.471533,319,38,,
0.496368,366,,,
0.503156,366,,,
0.516227,366,,,
0.528208,409,,,
0.534717,409,,,
0.547718,409,,,
0.558745,453,,,
0.565230,453,39,,
0.589580,504,,,
0.597066,504,,,
0.610088,504,,,
0.621077,504,,,
0.627617,504,,,
0.640535,588,,,
0.651324,588,,,
0.657817,588,38,,
0.682446,635,,,
0.689928,635,,,
0.702784,679,,,
0.713443,679,,,
0.719778,679,,,
0.733739,725,,,
0.744489,725,,,
0.750855,725,41,,
0.776136,771,,,
0.782731,771,,,
0.796117,815,,,
0.807407,815,,,
0.815086,815,,,
0.826968,860,,,
0.838099,860,,,
0.844669,860,47,,
0.869080,909,,,
0.875718,941,,,
0.888818,941,,,
0.899781,941,,,
0.906488,988,,,
0.919594,988,,,
0.930492,988,,,
0.938113,1034,50,,
0.962137,1034,,,
0.968782,1081,,,
0.981908,1081,,,
0.993997,1121,,,
1.000920,1121,,,
1.013066,1121,,,
1.023957,1171,,,
1.030588,1171,57,,
1.054598,1214,,,
1.061110,1214,,,
1.074235,1214,,,
1.086328,1264,,,
1.094121,1264,,,
1.105021,1264,,,
1.116710,1307,,,
1.123052,1307,71,,
1.148132,1348,,,
1.154759,1348,,,
1.167909,1348,,,
1.179014,1348,,,
1.185530,1348,,,
1.198541,1348,,,
1.209316,1388,,,
1.217047,1388,81,,
1.240071,1389,,,
1.246565,1389,,,
1.260417,1388,,,
1.272039,1388,,,
1.278386,1388,,,
1.291637,1389,,,
1.302554,1389,,,
1.309189,1389,77,,
1.333095,1389,,,
1.339589,1389,,,
1.353625,1388,,,
1.365740,1388,,,
1.372491,1388,,,
1.384591,1389,,,
1.395744,1389,,,
1.402235,1389,77,,
1.426618,1388,,,
1.433082,1388,,,
1.446200,1387,,,
1.458288,1387,,,
1.465934,1387,,,
1.477062,1389,,,
1.487995,1389,,,
1.494467,1388,77,,
1.519142,1388,,,
