t_s,force_g,pos_act,current_mA
0.012650,-9,1350,0
0.032437,-8,,
0.045197,-8,,
0.055727,-7,,
0.062149,-7,,
0.076085,-7,,
0.086739,-7,,
0.094431,-7,,
0.106362,0,1359,65
0.138023,1,,
0.148979,1,,
0.155463,1,,
0.168440,4,,
0.180400,4,,
0.187190,4,,
0.200416,6,,
0.211321,6,1365,63
0.241423,4,,
0.247934,4,,
0.262228,7,,
0.274162,7,,
0.280567,7,,
0.292908,6,,
0.304659,6,,
0.311904,6,1373,74
0.341201,9,,
0.355504,9,,
0.366645,9,,
0.374218,8,,
0.386071,8,,
0.396781,8,,
0.404314,10,,
0.417342,10,1379,64
0.447383,10,,
0.460316,14,,
0.466750,14,,
0.478592,14,,
0.489696,14,,
0.497386,14,,
0.509219,14,,
0.521040,16,1388,71
0.553190,19,,
0.559924,19,,
0.571875,19,,
0.582606,18,,
0.589122,18,,
0.602463,18,,
0.613383,19,,
0.619995,19,1399,47
0.652768,19,,
0.664652,19,,
0.675483,20,,
0.681984,20,,
0.696089,20,,
0.706834,20,,
0.713398,20,,
0.726175,20,1409,42
0.745342,21,,
0.757152,21,,
0.763509,20,,
0.771160,20,,
0.777773,20,,
0.788684,21,,
0.799487,21,,
0.806369,21,1414,127
0.838600,22,,
0.850591,23,,
0.861755,23,,
0.868348,23,,
0.881436,23,,
0.892603,23,,
0.899668,23,,
0.912632,26,1419,141
0.943685,24,,
0.954671,24,,
0.961113,26,,
0.974100,26,,
0.980589,26,,
0.987079,26,,
0.993619,26,,
1.005635,26,1425,94
1.036877,25,,
1.047614,25,,
1.054123,27,,
1.068048,27,,
1.079810,27,,
1.086244,26,,
1.098094,26,,
1.104562,26,1433,100
1.129253,26,,
1.141419,29,,
1.147972,29,,
1.160782,29,,
1.172721,28,,
1.179175,28,,
1.192087,28,,
1.204087,27,1443,132
1.234041,29,,
1.240259,29,,
1.253408,29,,
1.265316,30,,
1.272836,30,,
1.286121,30,,
1.297005,30,,
1.303906,30,1448,72
1.328892,30,,
1.335185,30,,
1.346237,32,,
1.358207,32,,
1.364622,32,,
1.378806,30,,
1.389673,30,,
1.396326,30,1459,75
1.426420,34,,
1.439209,33,,
1.451405,33,,
1.457958,33,,
1.470913,34,,
1.482728,34,,
1.489158,34,,
1.502050,34,1461,73
1.533024,35,,
1.544574,35,,
1.551083,35,,
1.562990,35,,
1.569563,35,,
1.576020,35,,
1.582319,40,,
1.595578,40,1469,172
1.625995,47,,
1.637775,47,,
1.644282,61,,
1.657308,61,,
1.668172,61,,
1.675705,79,,
1.688577,79,,
1.699602,79,1481,197
1.730215,96,,
1.738060,122,,
1.750468,122,,
1.761684,142,,
1.768332,142,,
1.781360,142,,
1.792223,127,,
1.798732,127,1484,18
1.829356,143,,
1.844033,143,,
1.854273,123,,
1.861418,123,,
1.873949,123,,
1.884735,149,,
1.891211,149,,
1.905301,149,1479,28
1.935723,120,,
1.947549,136,,
1.954046,136,,
1.967660,117,,
1.978400,117,,
1.984791,117,,
1.997632,110,,
2.009434,110,1477,0
2.040021,110,,
2.046785,110,,
2.060093,110,,
2.071248,110,,
2.077985,110,,
2.091567,111,,
2.102680,111,,
2.109337,111,1477,0
2.140019,111,,
2.153333,111,,
2.164377,111,,
2.171122,111,,
2.184807,111,,
2.195310,111,,
2.202263,112,,
2.215278,112,1478,0
2.246629,112,,
2.257438,112,,
2.263944,111,,
2.277010,111,,
2.287821,111,,
2.294565,110,,
2.307679,110,,
2.318678,110,1477,0
2.349683,110,,
2.356434,110,,
2.370551,110,,
2.381371,109,,
2.388136,109,,
2.401183,109,,
2.411970,110,,
2.419400,110,1477,0
2.449920,110,,
2.462780,110,,
2.473456,110,,
2.479844,110,,
2.494127,110,,
2.504988,110,,
2.511508,110,,
2.525521,110,1478,0
2.556491,106,,
2.567595,107,,
2.574196,107,,
2.587615,107,,
2.598025,107,,
2.604877,107,,
2.618145,106,,
2.629386,106,1477,0
2.660647,106,,
2.667446,106,,
2.679629,104,,
2.690786,104,,
2.698568,104,,
2.710916,104,,
2.721924,104,,
2.728358,104,1477,0
2.760244,104,,
2.773570,104,,
2.784530,104,,
2.791554,104,,
2.803528,104,,
2.814421,104,,
2.820887,104,,
2.835125,104,1477,0
2.865616,105,,
2.876451,105,,
2.882859,104,,
2.896904,104,,
2.907721,104,,
2.914151,103,,
2.928257,103,,
2.939343,103,1477,0
2.969646,102,,
2.976605,102,,
2.989585,102,,
3.000429,102,,
3.006934,102,,
3.020874,102,,
3.031467,101,,
3.037884,101,1477,0
3.068939,100,,
3.082652,100,,
3.093627,100,,
3.101302,100,,
3.114198,100,,
3.124869,102,,
3.131175,102,,
3.145555,102,1477,0
3.176358,101,,
3.187352,101,,
3.193841,101,,
3.206826,100,,
3.217607,100,,
3.225109,100,,
3.237831,99,,
3.248496,99,1477,0
3.279740,99,,
3.286379,99,,
3.299308,100,,
3.310757,100,,
3.317460,100,,
3.330277,98,,
3.343256,98,,
3.349695,98,1477,0
3.380087,99,,
3.392229,100,,
3.403226,100,,
3.409683,100,,
3.423923,100,,
3.435883,100,,
3.442470,100,,
3.454575,100,1477,0
3.485497,99,,
3.496606,99,,
3.503711,99,,
3.516899,99,,
3.528902,99,,
3.535469,100,,
3.547860,100,,
3.559042,100,1477,0
3.589278,99,,
3.595854,100,,
3.610049,100,,
3.621936,100,,
3.628258,100,,
3.640399,100,,
3.651526,98,,
3.658274,98,1477,0
3.689206,97,,
3.702354,97,,
3.714294,97,,
3.720550,97,,
3.733782,97,,
