t_s,force_g,pos_act,current_mA
0.012366,36,1168,0
0.044692,42,,
0.055340,42,,
0.062795,42,,
0.075699,45,,
0.086248,45,,
0.092786,45,,
0.106749,45,,
0.117455,45,1206,40
0.147970,47,,
0.154319,47,,
0.168190,49,,
0.178977,49,,
0.185524,49,,
0.199478,54,,
0.210184,54,,
0.216926,54,1276,155
0.247714,54,,
0.261753,60,,
0.272367,60,,
0.278670,60,,
0.292570,60,,
0.303351,60,,
0.309906,64,,
0.322915,64,1359,21
0.354085,70,,
0.364767,70,,
0.371266,91,,
0.385376,91,,
0.396300,91,,
0.402873,362,,
0.417067,362,,
0.426919,362,1456,389
0.458087,921,,
0.465648,1586,,
0.478478,1586,,
0.489570,1427,,
0.496075,1427,,
0.508996,1427,,
0.519772,839,,
0.526126,839,1460,6
0.557006,680,,
0.571345,680,,
0.582144,578,,
0.588596,578,,
0.602464,578,,
0.613077,564,,
0.620547,564,,
0.633324,564,1454,0
0.664361,565,,
0.674738,565,,
0.681460,565,,
0.695614,567,,
0.706872,567,,
0.714224,567,,
0.726746,569,,
0.737854,569,1454,0
0.768110,571,,
0.775431,571,,
0.788232,571,,
0.799496,571,,
0.806365,571,,
0.819483,575,,
0.831424,575,,
0.838223,575,1454,0
