t_s,force_g,pos_act,current_mA
0.012036,-44,769,-109
0.043447,-45,,
0.054420,-44,,
0.060917,-44,,
0.075305,-44,,
0.085579,-44,,
0.092442,-44,,
0.105798,-42,,
0.116940,-42,768,48
0.148287,-42,,
0.154965,-42,,
0.168281,-32,,
0.178434,-32,,
0.185012,-32,,
0.199166,-9,,
0.210034,-9,,
0.216494,-9,774,84
0.247759,7,,
0.260702,28,,
0.271482,28,,
0.277928,28,,
0.291953,41,,
0.302628,41,,
0.310190,41,,
0.323201,55,784,109
0.353433,59,,
0.365310,59,,
0.371808,66,,
0.384776,66,,
0.395551,66,,
0.402019,68,,
0.415939,68,,
0.426617,68,793,92
0.457879,73,,
0.464374,74,,
0.477321,74,,
0.489167,79,,
0.495638,79,,
0.508563,79,,
0.519329,83,,
0.525739,83,799,108
0.556776,86,,
0.570821,86,,
0.581537,89,,
0.587933,89,,
0.601914,89,,
0.612644,89,,
0.620445,89,,
0.633374,89,813,95
0.663728,91,,
0.674506,89,,
0.682069,89,,
0.694959,89,,
0.705713,89,,
0.712184,89,,
0.726101,90,,
0.737323,90,821,126
0.767351,91,,
0.773856,91,,
0.787960,88,,
0.798907,88,,
0.805425,88,,
0.818583,89,,
0.830561,89,,
0.837177,89,828,99
0.868070,89,,
0.881316,86,,
0.892139,86,,
0.898975,86,,
0.912296,86,,
0.923113,86,,
0.929889,86,,
0.943073,85,835,95
0.973955,84,,
0.984969,84,,
0.991541,86,,
1.004722,86,,
1.016722,86,,
1.023243,83,,
1.035141,83,,
1.047129,83,840,90
1.077679,85,,
1.084194,83,,
1.097040,83,,
1.109946,84,,
1.116381,84,,
1.128124,84,,
1.139966,83,,
1.146439,83,847,105
1.176550,82,,
1.190842,82,,
1.202921,82,,
1.209503,82,,
1.221507,82,,
1.232488,80,,
1.240084,80,,
1.253195,80,858,89
1.283495,82,,
1.295296,79,,
1.301661,79,,
1.314479,79,,
1.325664,79,,
1.332654,79,,
1.346212,79,,
1.356299,79,866,90
1.389066,77,,
1.395568,77,,
1.407555,80,,
1.418510,80,,
1.425040,80,,
1.438091,79,,
1.449969,79,,
1.456410,79,874,91
1.487730,78,,
1.500711,80,,
1.511452,80,,
1.519190,80,,
1.531192,76,,
1.543059,76,,
1.549488,76,,
1.562591,79,879,123
1.593999,78,,
1.604891,78,,
1.611328,76,,
1.624129,76,,
1.635923,76,,
1.642351,77,,
1.655260,77,,
1.667035,77,889,113
1.697174,73,,
1.703558,75,,
1.717585,75,,
1.728479,75,,
1.735009,73,,
1.747995,73,,
1.754425,73,,
1.761925,72,896,101
1.790450,72,,
1.797115,72,,
1.810207,72,,
1.821046,69,,
1.827490,69,,
1.841462,69,,
1.853357,72,,
1.860842,72,904,127
1.890846,70,,
1.903717,70,,
1.914353,69,,
1.921807,69,,
1.934990,69,,
1.946916,69,,
1.953357,69,,
1.965103,69,912,125
1.996328,68,,
2.007501,68,,
2.014274,68,,
2.027665,68,,
2.039870,68,,
2.046627,68,,
2.058939,65,,
2.070311,65,918,106
2.100888,68,,
2.107352,68,,
2.120237,66,,
2.132051,66,,
2.138369,66,,
2.151279,67,,
2.161996,67,,
2.168401,67,926,115
2.200795,64,,
2.213874,64,,
2.225720,64,,
2.232132,66,,
2.245059,66,,
2.256894,66,,
2.263344,65,,
2.275107,65,933,115
2.306151,65,,
2.318936,66,,
2.325355,66,,
2.337142,66,,
2.348941,64,,
2.355389,64,,
2.368296,64,,
2.379067,66,939,121
2.411125,63,,
2.418956,63,,
2.429973,63,,
2.436424,63,,
2.442873,65,,
2.449232,65,,
2.460985,65,,
2.467319,65,947,98
2.491967,62,,
2.498316,62,,
2.505848,64,,
2.512273,64,,
2.523040,64,,
2.534881,61,,
2.541266,61,,
2.554125,61,952,88
2.585897,60,,
2.597891,60,,
2.604394,60,,
2.616244,63,,
2.626985,63,,
2.634350,63,,
2.647242,60,,
2.658315,60,962,120
2.690213,61,,
2.697216,61,,
2.709292,61,,
2.720063,61,,
2.726528,61,,
2.740860,60,,
2.751869,60,,
2.758541,60,976,108
2.790566,60,,
2.802665,61,,
2.814725,61,,
2.821316,60,,
2.833372,60,,
2.844348,60,,
2.851997,59,,
2.863971,59,980,107
2.895859,61,,
2.906641,61,,
2.913069,58,,
2.925872,58,,
2.932572,58,,
2.939148,59,,
2.946670,59,,
2.957335,59,987,112
2.987871,59,,
2.994083,59,,
3.000197,58,,
3.006385,58,,
3.019013,58,,
3.025300,58,,
3.032520,59,,
3.038666,59,990,74
3.068464,56,,
3.081604,56,,
3.093734,58,,
3.100252,58,,
3.112273,58,,
3.124219,55,,
3.131827,55,,
3.143804,55,1000,105
3.174436,57,,
3.186555,57,,
3.193099,57,,
3.205423,55,,
3.217627,55,,
3.224243,55,,
3.236409,57,,
3.248522,57,1007,101
3.278005,54,,
3.284523,54,,
3.298592,57,,
3.310471,57,,
3.316998,57,,
3.329234,55,,
3.341397,55,,
3.347969,55,1018,108
3.379501,55,,
3.391636,55,,
3.403732,55,,
3.410344,55,,
3.422335,55,,
3.434487,55,,
3.441052,56,,
3.453167,56,1025,126
3.483952,56,,
3.495836,56,,
3.502365,55,,
3.515298,55,,
3.527062,55,,
3.533480,58,,
3.546362,58,,
3.558492,58,1033,137
3.589440,55,,
3.596126,55,,
3.608948,55,,
3.619790,55,,
3.626262,55,,
3.639189,55,,
3.650998,54,,
3.657427,54,1041,109
3.689410,56,,
3.702626,56,,
3.713744,54,,
3.720310,54,,
3.732150,54,,
3.744189,53,,
3.751827,53,,
3.763719,53,1050,112
3.795498,56,,
3.806804,56,,
3.813682,56,,
3.825703,54,,
3.837624,54,,
3.844139,54,,
3.857074,55,,
3.867764,55,1053,97
3.898982,52,,
3.905437,52,,
3.918387,55,,
3.930248,55,,
3.937774,55,,
3.948992,52,,
3.961327,52,,
3.967875,52,1062,123
3.992769,54,,
3.999296,54,,
4.012345,54,,
4.023112,54,,
4.030612,54,,
4.043508,55,,
4.054328,55,,
4.061110,54,1071,112
4.092555,54,,
4.104381,54,,
4.116427,54,,
4.123040,54,,
4.136000,54,,
4.146738,54,,
4.153254,51,,
4.167354,51,1079,109
4.197826,53,,
4.209819,50,,
4.216367,50,,
4.229995,50,,
4.240374,49,,
4.247066,49,,
4.260032,49,,
4.270957,50,1085,122
4.302307,49,,
4.308731,49,,
4.321883,49,,
4.332839,51,,
4.339375,51,,
4.353451,51,,
4.364302,50,,
4.370733,50,1091,119
4.402080,51,,
4.415795,51,,
4.426808,49,,
4.433505,49,,
4.446598,51,,
4.457422,51,,
4.463933,51,,
4.476899,49,1107,127
4.508473,49,,
4.519587,49,,
4.526311,49,,
4.539649,49,,
4.550695,49,,
4.557274,49,,
4.570625,51,,
4.581544,51,1113,142
4.611788,51,,
4.618354,51,,
4.632493,49,,
4.643422,49,,
4.649942,49,,
4.662864,52,,
4.673645,52,,
4.680073,49,1116,135
4.711288,50,,
4.725422,50,,
4.736355,50,,
4.742790,49,,
4.755771,49,,
4.766533,49,,
4.772965,49,,
4.786931,49,1122,130
4.817934,50,,
4.828731,50,,
4.835249,50,,
4.849424,50,,
4.860213,50,,
4.867088,50,,
4.880312,50,,
4.891203,49,1133,96
4.922133,51,,
4.928861,51,,
4.941838,51,,
4.952908,49,,
4.960684,49,,
4.972615,49,,
4.984712,52,,
4.991343,52,1141,133
5.022545,51,,
5.034659,51,,
5.045780,51,,
5.052392,51,,
5.066545,53,,
5.077441,53,,
5.084230,53,,
5.097519,51,1149,107
5.128405,52,,
5.139282,52,,
5.145907,52,,
5.158880,51,,
5.169631,51,,
5.176095,51,,
5.190181,51,,
5.201049,51,1155,104
5.232393,52,,
5.238801,52,,
5.251742,49,,
5.262515,49,,
5.268937,49,,
5.282939,51,,
5.294261,51,,
5.300869,50,1163,125
5.332669,49,,
5.344688,49,,
5.355574,49,,
5.362436,51,,
5.376803,51,,
5.386782,51,,
5.394640,49,,
5.406510,49,1173,95
5.438490,51,,
5.449427,50,,
5.455936,50,,
5.468938,50,,
5.479744,50,,
5.486277,50,,
5.500474,50,,
5.511581,52,1182,94
5.541832,50,,
5.549373,50,,
5.562452,50,,
5.573359,53,,
5.579832,53,,
5.592739,53,,
5.603492,52,,
5.609942,52,1189,95
5.641180,53,,
5.655474,53,,
5.666416,54,,
5.672904,54,,
5.685886,53,,
5.696690,53,,
5.703193,53,,
5.717227,55,1196,107
5.748284,55,,
5.759089,55,,
5.766645,55,,
5.779464,56,,
5.790359,56,,
5.796744,56,,
5.809591,59,,
5.821863,59,1205,97
5.852427,59,,
5.858891,59,,
5.871977,59,,
5.882769,59,,
5.890388,59,,
5.903357,62,,
5.914098,62,,
5.920462,61,1210,91
5.951718,65,,
5.964672,65,,
5.975451,65,,
5.981853,62,,
5.995897,62,,
6.006710,62,,
6.013267,66,,
6.027314,66,1219,133
6.058416,64,,
6.069219,65,,
6.075666,65,,
6.088669,65,,
6.099396,66,,
6.105819,66,,
6.119819,66,,
6.130553,64,1226,98
6.161726,66,,
6.169322,66,,
6.182264,66,,
6.193029,63,,
6.199435,63,,
6.212345,63,,
6.224088,63,,
6.230534,63,1231,134
6.261773,63,,
6.275015,63,,
6.285839,65,,
6.292385,65,,
6.306468,65,,
6.317311,65,,
6.323778,65,,
6.336626,64,1246,106
6.367889,66,,
6.378645,66,,
6.386184,66,,
6.399190,65,,
6.409970,65,,
6.416388,65,,
6.429421,65,,
6.441306,65,1252,109
6.471456,67,,
6.477923,67,,
6.491930,65,,
6.502679,65,,
6.510302,65,,
6.523291,66,,
6.534020,66,,
6.540471,68,1261,110
6.572335,65,,
6.585401,65,,
6.596202,65,,
6.602605,68,,
6.615563,68,,
6.626344,68,,
6.632730,67,,
6.646767,67,1267,101
6.677945,68,,
6.688703,68,,
6.696238,71,,
6.709302,71,,
6.720103,69,,
6.726492,69,,
6.739419,69,,
6.751335,73,1275,113
6.781580,73,,
6.788082,73,,
6.802276,73,,
6.812498,75,,
6.819096,75,,
6.833418,75,,
6.843682,77,,
6.850433,77,1281,100
6.882524,75,,
6.894840,75,,
6.905991,75,,
6.912686,75,,
6.926002,77,,
6.937110,77,,
6.943777,77,,
6.957241,79,1289,112
6.987861,78,,
6.998659,78,,
7.006471,78,,
7.018838,80,,
7.030069,80,,
7.036613,80,,
7.049765,79,,
7.061007,79,1298,85
7.092029,78,,
7.098883,78,,
7.112558,78,,
7.122608,78,,
7.130700,78,,
7.143041,78,,
7.153758,78,,
7.161343,78,1309,88
7.191427,79,,
7.204380,79,,
7.215552,79,,
7.222812,80,,
7.236080,80,,
7.247065,80,,
7.253502,78,,
7.266419,78,1314,112
7.297625,82,,
7.308366,82,,
7.314821,80,,
7.328802,80,,
7.339559,81,,
7.347071,81,,
7.359975,81,,
7.370721,81,1320,134
7.402660,81,,
7.409330,81,,
7.421503,81,,
7.432412,83,,
7.438897,83,,
7.452871,83,,
7.463778,85,,
7.470365,85,1325,110
7.501698,84,,
7.514558,84,,
7.525279,87,,
7.531759,87,,
7.545968,86,,
7.556825,86,,
7.563528,86,,
7.576521,85,1338,100
7.608227,88,,
7.619086,88,,
7.625696,88,,
7.638704,86,,
7.649473,86,,
7.655892,86,,
7.669863,88,,
7.680515,88,1347,107
7.712724,88,,
7.719154,88,,
7.731682,88,,
7.742474,88,,
7.749456,88,,
7.763128,89,,
7.773558,89,,
7.781176,89,1355,128
7.811242,88,,
7.824209,88,,
7.835337,88,,
7.841937,91,,
7.856189,91,,
7.867249,91,,
7.873735,90,,
7.886649,90,1359,125
7.917906,91,,
7.928593,91,,
7.936017,91,,
7.948987,91,,
7.960038,91,,
7.966567,91,,
7.979633,91,,
7.990473,93,1367,126
8.021511,91,,
8.029033,91,,
8.041939,91,,
8.053183,93,,
8.060111,93,,
8.072893,93,,
8.085405,91,,
8.093200,91,1378,97
8.121314,93,,
8.134414,93,,
8.145323,93,,
8.151733,93,,
8.166028,93,,
8.176384,93,,
8.183219,93,,
8.196549,98,1385,106
8.227789,98,,
8.238569,98,,
8.246116,98,,
8.259030,99,,
8.270954,99,,
8.277425,99,,
8.289518,101,,
8.300552,101,1390,93
8.331925,100,,
8.338447,100,,
8.351396,100,,
8.363280,100,,
8.369751,100,,
