t_s,force_g,pos_act,current_mA
0.012801,-46,769,-107
0.031923,-46,,
0.044825,-46,,
0.055502,-47,,
0.061944,-47,,
0.075441,-47,,
0.086647,-45,,
0.093095,-45,,
0.106168,-44,768,29
0.137815,-43,,
0.149061,-43,,
0.155980,-43,,
0.168563,-43,,
0.179357,-43,,
0.185841,-43,,
0.199245,-27,,
0.211692,-27,771,74
0.241565,-2,,
0.248293,-2,,
0.261665,19,,
0.273874,19,,
0.280898,19,,
0.292875,38,,
0.304741,38,,
0.311175,38,783,84
0.341311,63,,
0.354218,63,,
0.364974,63,,
0.372059,73,,
0.385462,73,,
0.397554,73,,
0.404322,76,,
0.416486,76,789,91
0.447456,82,,
0.459707,82,,
0.466207,82,,
0.478108,82,,
0.490160,86,,
0.497701,86,,
0.509784,86,,
0.520933,86,800,125
0.551962,90,,
0.558980,90,,
0.571193,90,,
0.583454,93,,
0.590150,93,,
0.602249,93,,
0.614543,95,,
0.621245,95,810,108
0.652168,97,,
0.664536,97,,
0.676695,96,,
0.683189,96,,
0.695216,96,,
0.707214,96,,
0.714720,96,,
0.726723,98,820,111
0.757059,99,,
0.769092,99,,
0.776751,99,,
0.788775,97,,
0.800610,97,,
0.807117,97,,
0.819004,99,,
0.830878,99,826,125
0.862538,99,,
0.868969,99,,
0.881043,97,,
0.892889,97,,
0.899405,97,,
0.912656,97,,
0.924591,97,,
0.931062,97,834,120
0.956675,96,,
0.963361,96,,
0.974269,96,,
0.986213,96,,
0.992662,98,,
1.005604,98,,
1.017459,98,,
1.024031,94,840,108
1.048829,94,,
1.055372,96,,
1.067209,96,,
1.079239,96,,
1.086132,94,,
1.098474,94,,
1.110728,94,,
1.117436,94,843,99
1.148557,93,,
1.161557,93,,
1.172223,93,,
1.179679,93,,
1.190797,93,,
1.197235,93,,
1.204872,92,,
1.211412,92,852,81
1.240945,91,,
1.254959,91,,
1.264695,93,,
1.271617,93,,
1.285941,93,,
1.296804,90,,
1.303951,90,,
1.315992,90,863,104
1.347637,91,,
1.358712,91,,
1.365365,91,,
1.378603,88,,
1.389640,88,,
1.396183,88,,
1.409259,90,,
1.420143,90,870,103
1.450850,87,,
1.457420,87,,
1.471520,87,,
1.482516,87,,
1.489156,87,,
1.502098,87,,
1.512798,87,,
1.519565,87,877,97
1.551212,85,,
1.564148,88,,
1.574860,88,,
1.581267,86,,
1.595103,86,,
1.605777,86,,
1.612171,86,,
1.626086,86,884,110
1.657101,86,,
1.667787,86,,
1.674127,82,,
1.688111,82,,
1.698801,82,,
1.705224,84,,
1.719152,84,,
1.729785,81,895,130
1.760753,80,,
1.767098,80,,
1.780957,80,,
1.791672,81,,
1.798058,81,,
1.811938,81,,
1.822617,77,,
1.828987,77,901,119
1.859964,80,,
1.873822,80,,
1.884818,80,,
1.892495,80,,
1.905457,80,,
1.916196,78,,
1.922615,78,,
1.936545,78,909,101
1.966579,78,,
1.978440,78,,
1.984793,78,,
1.998717,78,,
2.008785,78,,
2.015302,78,,
2.029289,78,,
2.040022,78,916,80
2.071194,75,,
2.077575,75,,
2.090485,78,,
2.102264,78,,
2.108610,78,,
2.121489,75,,
2.133301,75,,
2.139691,75,921,107
2.170769,75,,
2.183647,75,,
2.195524,75,,
2.201866,73,,
2.214753,73,,
2.225729,73,,
2.232235,76,,
2.246286,76,930,115
2.277567,73,,
2.288749,73,,
2.295802,74,,
2.308300,74,,
2.319103,74,,
2.325626,73,,
2.338529,73,,
2.350309,73,938,107
2.380485,72,,
2.386875,72,,
2.400835,72,,
2.411664,71,,
2.418139,71,,
2.432128,71,,
2.442922,72,,
2.450671,72,946,91
2.480705,70,,
2.493949,70,,
2.505087,72,,
2.511608,72,,
2.524652,72,,
2.535737,70,,
2.542257,70,,
2.556212,70,955,116
2.587376,69,,
2.598409,69,,
2.604891,69,,
2.617792,71,,
2.628535,71,,
2.635002,71,,
2.649003,69,,
2.659742,69,962,103
2.690880,69,,
2.698386,69,,
2.711318,69,,
2.722040,69,,
2.728520,69,,
2.741441,67,,
2.753322,67,,
2.759738,67,976,101
2.790440,68,,
2.803710,69,,
2.814552,69,,
2.821248,68,,
2.835507,68,,
2.846460,68,,
2.853120,67,,
2.866095,67,980,119
2.896618,69,,
2.907637,69,,
2.914291,67,,
2.927680,67,,
2.938711,67,,
2.946472,68,,
2.958625,68,,
2.969924,68,989,127
3.000563,67,,
3.007469,67,,
3.020750,67,,
3.031605,68,,
3.038127,68,,
3.051999,68,,
3.062717,65,,
3.069125,65,992,117
3.100343,68,,
3.114240,68,,
3.124882,65,,
3.131356,65,,
3.144556,65,,
3.155614,68,,
3.162145,68,,
3.176297,68,999,117
3.206598,65,,
3.217375,65,,
3.223879,65,,
3.238287,65,,
3.249127,65,,
3.255830,65,,
3.269259,62,,
3.280397,62,1010,106
3.310877,65,,
3.317459,65,,
3.330489,62,,
3.342323,62,,
3.348729,62,,
3.361659,64,,
3.372462,64,,
3.378907,64,1018,105
3.411307,64,,
3.424216,62,,
3.435200,62,,
3.441726,64,,
3.455078,64,,
3.465898,64,,
3.472387,63,,
3.485331,63,1027,119
3.516422,62,,
3.528203,62,,
3.534630,64,,
3.547459,64,,
3.559110,64,,
3.565407,62,,
3.579037,62,,
3.589510,62,1034,112
3.621006,62,,
3.627263,62,,
3.641011,62,,
3.651655,62,,
3.659110,62,,
3.672080,62,,
3.682824,63,,
3.689372,63,1044,131
3.720120,62,,
3.734121,62,,
3.744803,62,,
3.752303,62,,
3.765222,62,,
3.776070,63,,
3.782546,63,,
3.795470,63,1050,123
3.826671,62,,
3.837475,62,,
3.843957,62,,
3.857974,62,,
3.868776,62,,
3.875302,62,,
3.889280,60,,
3.900496,60,1055,132
3.930412,62,,
3.937064,62,,
3.951632,61,,
3.962285,61,,
3.969205,61,,
3.981468,62,,
3.992294,62,,
3.998792,62,1066,103
4.030553,61,,
4.043536,62,,
4.054526,62,,
4.061052,60,,
4.075284,60,,
4.086312,60,,
4.092805,60,,
4.105745,60,1073,127
4.136962,60,,
4.147733,60,,
4.154467,58,,
4.167789,58,,
4.179371,58,,
4.186177,60,,
4.199192,60,,
4.210001,58,1082,117
4.240231,59,,
4.246660,59,,
4.260841,59,,
4.271928,58,,
4.278495,58,,
4.291554,58,,
4.302482,57,,
4.309057,57,1087,123
4.341036,57,,
4.354025,57,,
4.364771,56,,
4.371540,56,,
4.384588,56,,
4.395451,58,,
4.401947,58,,
4.416033,58,1094,121
4.447408,58,,
4.457317,58,,
4.463793,58,,
4.478771,57,,
4.488788,57,,
4.495310,57,,
4.508273,56,,
4.520489,56,1109,113
4.550722,58,,
4.557160,58,,
4.571145,59,,
4.581880,59,,
4.588282,59,,
4.601266,58,,
4.613160,58,,
4.619672,58,1115,96
4.650482,56,,
4.663594,59,,
4.674385,59,,
4.680828,57,,
4.694838,57,,
4.705615,57,,
4.713113,58,,
4.725980,58,1118,141
4.756707,58,,
4.767576,58,,
4.775357,58,,
4.788402,58,,
4.799216,58,,
4.805683,58,,
4.818682,58,,
4.829640,58,1127,116
4.860365,58,,
4.866923,58,,
4.880941,58,,
4.891744,56,,
4.898246,56,,
4.912212,56,,
4.923006,59,,
4.929505,59,1136,114
4.959670,55,,
4.973833,55,,
4.984770,58,,
4.991421,58,,
5.004605,58,,
5.015451,58,,
5.023145,58,,
5.036298,58,1145,102
5.066727,58,,
5.077780,58,,
5.084276,58,,
5.097287,56,,
5.109190,56,,
5.115652,56,,
5.128571,58,,
5.139286,58,1150,109
5.170721,58,,
5.177121,58,,
5.191227,58,,
5.202065,58,,
5.208509,58,,
5.221456,60,,
5.232200,60,,
5.238616,60,1159,106
5.269866,57,,
5.284148,60,,
5.295539,60,,
5.302511,58,,
5.314876,58,,
5.326145,58,,
5.332662,58,,
5.346033,58,1166,104
5.376982,60,,
5.387974,60,,
5.394610,57,,
5.407818,57,,
5.418865,57,,
5.425563,59,,
5.438815,59,,
5.449780,58,1177,126
5.480988,57,,
5.487632,57,,
5.500825,57,,
5.512054,57,,
5.518938,57,,
5.532141,57,,
5.543118,54,,
5.549736,54,1183,109
5.580544,57,,
5.593705,57,,
5.604674,55,,
5.611295,55,,
5.624714,55,,
5.635645,57,,
5.642130,57,,
5.656071,57,1192,116
5.686291,56,,
5.697146,56,,
5.703667,56,,
5.717702,58,,
5.728526,58,,
5.736066,58,,
5.748925,57,,
5.760141,57,1199,109
5.790665,58,,
5.797389,58,,
5.810665,59,,
5.821510,59,,
5.829045,59,,
5.841898,58,,
5.852833,58,,
5.859449,58,1207,93
5.892013,62,,
5.903671,61,,
5.915251,61,,
5.921961,62,,
5.935158,62,,
5.946202,62,,
5.952857,66,,
5.966095,66,1212,83
5.997011,65,,
6.008079,65,,
6.014803,68,,
6.028066,68,,
6.039003,68,,
6.045656,67,,
6.058828,67,,
6.069863,68,1223,122
6.100760,68,,
6.107372,68,,
6.120579,68,,
6.131601,66,,
6.138251,66,,
6.151480,66,,
6.162553,68,,
6.169205,68,1228,102
6.200484,67,,
6.213423,67,,
6.224226,69,,
6.230672,69,,
6.244698,69,,
6.255452,67,,
6.262913,67,,
6.275850,67,1240,116
6.307142,68,,
6.317883,68,,
6.324317,68,,
6.337598,66,,
6.348596,66,,
6.355027,66,,
6.368970,68,,
6.379812,68,1247,141
6.411023,67,,
6.417632,67,,
6.430617,67,,
6.441446,67,,
6.448978,67,,
6.461878,71,,
6.472572,71,,
6.478953,71,1257,116
6.510298,68,,
6.523304,70,,
6.535724,70,,
6.542646,70,,
6.554812,70,,
6.565858,70,,
6.572543,68,,
6.585728,68,1263,101
6.616849,70,,
6.628258,70,,
6.635831,69,,
6.647521,69,,
6.657999,69,,
6.664361,69,,
6.678073,69,,
6.689779,69,1270,119
6.720138,69,,
6.726561,69,,
6.740704,69,,
6.751670,73,,
6.758134,73,,
6.770937,73,,
6.782852,72,,
6.789330,72,1277,110
6.820623,74,,
6.833604,74,,
6.844646,76,,
6.851495,76,,
6.864632,76,,
6.875698,77,,
6.882379,77,,
6.895643,77,1283,80
6.926769,79,,
6.937639,79,,
6.944095,79,,
6.957131,82,,
6.968104,82,,
6.974620,82,,
6.988717,81,,
7.000703,81,1291,99
7.030760,84,,
7.037869,84,,
7.050036,83,,
7.061073,83,,
7.067765,83,,
7.081007,82,,
7.093104,82,,
7.100010,82,1301,104
7.129378,82,,
7.143668,82,,
7.154643,82,,
7.161089,82,,
7.173976,82,,
7.186874,82,,
7.193276,83,,
7.204966,83,1311,105
7.236080,83,,
7.247878,83,,
7.254364,82,,
7.267203,82,,
7.279017,82,,
7.285499,86,,
7.298135,86,,
7.309657,84,1318,122
7.339952,85,,
7.346540,85,,
7.360938,85,,
7.372982,86,,
7.379742,86,,
7.391918,86,,
7.401828,85,,
7.408488,85,1321,131
7.440373,87,,
7.453552,87,,
7.465652,87,,
7.472280,87,,
7.484421,87,,
7.495910,87,,
7.503102,87,,
7.515214,87,1333,105
7.546414,89,,
7.558205,89,,
7.565714,89,,
7.577631,88,,
7.588366,88,,
7.595747,88,,
7.608658,91,,
7.619442,91,1341,104
7.651578,89,,
7.658062,89,,
7.669944,91,,
7.681767,91,,
7.688220,91,,
7.701095,91,,
7.711785,91,,
7.718255,91,1352,92
7.750370,90,,
7.763250,92,,
7.773991,92,,
7.780476,93,,
7.794473,93,,
7.805262,93,,
7.812034,92,,
7.825505,92,1356,97
7.855991,94,,
7.867285,94,,
7.874158,93,,
7.887280,93,,
7.898033,93,,
7.904522,94,,
7.918964,94,,
