t_s,force_g,pos_act,current_mA
0.014284,-55,1163,0
0.045840,-55,,
0.056721,-55,,
0.063209,-55,,
0.076166,-53,,
0.087279,-53,,
0.093827,-54,,
0.108096,-54,,
0.119211,-54,1163,45
0.149203,-51,,
0.155882,-44,,
0.170261,-44,,
0.180268,-44,,
0.186816,-30,,
0.201398,-30,,
0.211791,-30,,
0.218894,-21,1173,79
0.249617,-12,,
0.262745,-12,,
0.273863,-3,,
0.280464,-3,,
0.293699,-3,,
0.304835,2,,
0.311725,2,,
0.324879,2,1182,83
0.355344,10,,
0.366212,17,,
0.372678,17,,
0.386663,17,,
0.397469,25,,
0.403936,25,,
0.417977,25,,
0.428718,34,1189,89
0.459667,34,,
0.466334,34,,
0.479370,46,,
0.490303,46,,
0.496794,46,,
0.511037,53,,
0.521961,53,,
0.528452,53,1197,91
0.559209,61,,
0.572157,70,,
0.583962,70,,
0.590664,70,,
0.603736,74,,
0.614500,74,,
0.621972,74,,
0.634917,82,1206,91
0.665304,82,,
0.676195,82,,
0.682678,82,,
0.696675,87,,
0.708508,87,,
0.715987,90,,
0.727849,90,,
0.738656,90,1212,114
0.769918,89,,
0.776405,94,,
0.789300,94,,
0.800363,94,,
0.807951,94,,
0.820834,94,,
0.831598,94,,
0.838062,97,1220,116
0.869347,101,,
0.882687,101,,
0.893762,103,,
0.900768,103,,
0.914222,103,,
0.924343,108,,
0.931469,108,,
0.945036,108,1228,98
0.975143,107,,
0.986173,111,,
0.992906,111,,
1.006165,111,,
1.017183,109,,
1.023853,109,,
1.037124,109,,
1.048111,111,1236,104
1.080132,111,,
1.086939,111,,
1.099443,107,,
1.110406,107,,
1.118093,107,,
1.129998,108,,
1.142079,108,,
1.148674,108,1247,116
1.179301,105,,
1.192412,106,,
1.203860,106,,
1.211042,106,,
1.223614,106,,
1.234917,106,,
1.241670,106,,
1.254846,106,1254,91
1.285659,106,,
1.296706,106,,
1.303426,106,,
1.316606,106,,
1.327631,106,,
1.334292,112,,
1.347521,112,,
1.359680,112,1261,106
1.390007,114,,
1.396790,111,,
1.409942,111,,
1.421044,111,,
1.427586,113,,
1.440747,113,,
1.452780,113,,
1.459365,113,1268,113
1.489544,113,,
1.502596,113,,
1.513445,118,,
1.519912,118,,
1.533870,118,,
1.545710,119,,
1.552361,119,,
1.564284,119,1276,99
1.595885,124,,
1.606658,125,,
1.612948,125,,
1.625842,125,,
1.638914,127,,
1.645407,127,,
1.657151,127,,
1.668134,131,1282,121
1.699756,131,,
1.706208,131,,
1.719111,136,,
1.731000,136,,
1.737491,136,,
1.750533,135,,
1.761342,135,,
1.767848,135,1291,113
1.798380,138,,
1.812615,137,,
1.824584,137,,
1.831066,137,,
1.842950,139,,
1.854513,139,,
1.861623,139,,
1.874747,139,1301,127
1.905314,139,,
1.917126,139,,
1.923567,139,,
1.936509,141,,
1.947212,141,,
1.954730,140,,
1.967648,140,,
1.978428,140,1311,114
2.010670,140,,
2.017140,141,,
2.028945,141,,
2.040791,141,,
2.047600,143,,
2.060647,143,,
2.071690,143,,
2.078250,140,1316,119
2.110065,143,,
2.122043,143,,
2.133116,143,,
2.139563,143,,
2.153581,143,,
2.164491,143,,
2.170943,143,,
2.183946,143,1321,132
2.215060,144,,
2.225787,142,,
2.232307,142,,
2.246298,142,,
2.257008,143,,
2.263494,143,,
2.277755,143,,
2.289758,146,1328,114
2.319355,146,,
2.325879,146,,
2.338992,147,,
2.349855,147,,
