t_s,pos_act,force_g,current_mA
0.007578,244,0,0
0.010027,244,0,0
0.012365,244,0,0
0.019955,244,0,0
0.021743,244,0,0
0.023590,244,0,0
0.025383,244,0,0
0.027212,244,0,0
0.038439,244,0,0
0.041027,244,0,0
0.042941,244,6,41
0.050214,245,6,41
0.052099,245,6,41
0.054995,245,6,41
0.057867,245,6,41
0.069216,245,6,41
0.072086,245,6,41
0.074259,251,21,66
0.081497,251,21,66
0.083327,251,21,66
0.085871,251,21,66
0.088289,251,21,66
0.090444,251,21,66
0.101189,251,21,47
0.103025,258,31,47
0.104810,258,31,47
0.112716,258,31,47
0.115232,258,31,47
0.117375,258,31,47
0.119214,258,31,47
0.121027,258,31,47
0.131648,258,31,47
0.133559,258,34,51
0.135366,262,34,51
0.142291,262,34,51
0.144114,262,34,51
0.145929,262,34,51
0.147716,262,34,51
0.149593,262,34,51
0.151414,262,34,39
0.163760,266,36,39
0.166763,266,36,39
0.174588,266,36,39
0.177732,266,36,39
0.180711,266,36,39
0.192106,266,36,55
0.194853,273,39,55
0.197155,273,39,55
0.205324,273,39,55
0.208216,273,39,55
0.210381,273,39,55
0.212852,273,39,32
0.224945,279,42,32
0.227720,279,42,32
0.235056,279,42,32
0.236897,279,42,32
0.239756,279,42,32
0.242815,279,42,32
0.254407,279,42,58
0.256591,283,44,58
0.258928,283,44,58
0.266807,283,44,58
0.269653,283,44,58
0.272767,283,44,58
0.284381,286,46,66
0.287573,286,46,66
0.295907,286,46,66
0.299150,286,46,66
0.302228,286,46,66
0.305233,286,46,41
0.317173,290,46,41
0.319664,290,46,41
0.327130,290,46,41
0.329263,290,46,41
0.331077,290,46,41
0.332942,290,46,41
0.335302,290,48,51
0.346739,292,48,51
0.349281,292,48,51
0.356862,292,48,51
0.359053,292,48,51
0.360870,292,48,51
0.362733,292,48,51
0.364575,292,48,51
0.366415,292,50,67
0.377741,296,50,67
0.379945,296,50,67
0.381814,296,50,67
0.389383,296,50,67
0.391201,296,50,67
0.393369,296,50,67
0.395654,296,51,63
0.397547,301,51,63
0.408889,301,51,63
0.410798,301,51,63
0.412676,301,51,63
0.419618,301,51,63
0.422135,301,51,63
0.424000,301,51,63
0.426229,306,50,51
0.428064,306,50,51
0.439302,306,50,51
0.441798,306,50,51
0.449126,306,50,51
0.451258,306,50,51
0.453101,306,50,51
0.455298,306,50,65
0.457517,310,50,65
0.468980,310,50,65
0.470799,310,50,65
0.472670,310,50,65
0.480223,310,50,65
0.482106,310,50,65
0.484322,310,50,64
0.486924,315,51,64
0.488793,315,51,64
0.499910,315,51,64
0.503201,315,51,64
0.510856,315,51,64
0.513331,315,51,64
0.515560,317,51,63
0.518105,317,51,63
0.520630,317,51,63
0.531794,317,51,63
0.533624,317,51,63
0.541901,317,51,63
0.545264,321,51,48
0.548144,321,51,48
0.551069,321,51,48
0.562447,321,51,48
0.565565,321,51,48
0.573790,321,51,38
0.576692,327,50,38
0.579656,327,50,38
0.581768,327,50,38
0.592576,327,50,38
0.594467,327,50,38
0.596295,327,50,38
0.603229,327,50,38
0.605059,333,51,53
0.606926,333,51,53
0.609121,333,51,53
0.610957,333,51,53
0.612774,333,51,53
0.623439,333,51,53
0.625334,333,51,53
0.627182,333,51,53
0.634055,333,51,59
0.635846,338,50,59
0.637676,338,50,59
0.639516,338,50,59
0.641400,338,50,59
0.643221,338,50,59
0.654201,338,50,59
0.655996,338,50,59
0.657901,338,50,59
0.665030,338,50,60
0.666910,343,50,60
0.668695,343,50,60
0.670609,343,50,60
0.672398,343,50,60
0.674229,343,50,60
0.685392,343,50,60
0.687444,343,50,60
0.689280,343,50,60
0.696640,343,50,60
0.698518,343,50,60
0.700346,343,50,60
0.702502,343,50,60
0.704328,343,50,60
0.715285,343,50,60
0.717659,343,50,60
0.719464,343,50,60
0.726487,343,50,60
0.728593,343,50,60
0.730427,343,50,60
0.732596,343,50,60
0.734750,343,50,60
0.736548,343,50,60
0.748040,343,50,60
0.750532,343,51,58
0.758258,355,51,58
0.760423,355,51,58
0.762264,355,51,58
0.764072,355,51,58
0.766241,355,51,58
0.778151,355,51,62
0.781169,361,51,62
0.788908,361,51,62
0.791382,361,51,62
0.793567,361,51,62
0.796514,361,51,62
0.807667,361,51,62
0.810159,361,51,71
0.812735,367,52,71
0.820249,367,52,71
0.822074,367,52,71
0.823900,367,52,71
0.826064,367,52,71
0.827906,367,52,71
0.838988,367,53,55
0.840815,370,53,55
0.842685,370,53,55
0.849934,370,53,55
0.851728,370,53,55
0.853635,370,53,55
0.855613,370,53,55
0.857756,370,53,55
0.869152,370,53,55
0.871344,373,53,62
0.873591,373,53,62
0.880954,373,53,62
0.882800,373,53,62
0.884646,373,53,62
0.886526,373,53,62
0.889158,373,53,62
0.900179,375,53,62
0.903219,375,53,62
0.911039,375,53,62
0.913594,375,53,62
0.916090,375,53,62
0.917946,375,53,62
0.919799,375,53,62
