t_s,pos_act,force_g,current_mA
0.000984,246,0,0
0.003085,246,0,0
0.004938,246,0,0
0.006788,246,0,0
0.018331,246,0,0
0.020428,246,0,0
0.022563,246,0,0
0.029696,246,0,0
0.032226,246,0,0
0.034163,246,0,0
0.036669,246,0,0
0.038483,246,0,0
0.049367,246,0,96
0.051854,246,7,96
0.053707,246,7,96
0.060793,246,7,96
0.062648,246,7,96
0.065207,246,7,96
0.067408,246,7,96
0.070017,246,7,96
0.080967,246,22,48
0.083167,257,22,48
0.084912,257,22,48
0.092609,257,22,48
0.094829,257,22,48
0.097356,257,22,48
0.099610,257,22,48
0.101514,257,22,48
0.112887,257,25,53
0.115051,262,25,53
0.116904,262,25,53
0.125222,262,25,53
0.128139,262,25,53
0.130958,262,25,53
0.142337,262,27,79
0.144454,264,27,79
0.146632,264,27,79
0.153781,264,27,79
0.156688,264,27,79
0.159624,264,27,79
0.162700,264,27,79
0.174557,264,29,62
0.176835,271,29,62
0.178773,271,29,62
0.187162,271,29,62
0.189603,271,29,62
0.192188,271,29,62
0.194743,271,29,62
0.205959,271,29,62
0.208835,271,29,62
0.216323,271,29,62
0.218865,271,29,62
0.221028,271,29,62
0.223259,271,29,62
0.225797,271,29,62
0.236644,271,30,47
0.238811,281,30,47
0.246505,281,30,47
0.248301,281,30,47
0.250863,281,30,47
0.253522,281,30,47
0.255445,281,30,47
0.266332,281,30,47
0.268510,281,30,47
0.270380,281,30,47
0.277745,281,30,47
0.280242,281,30,47
0.282144,281,30,47
0.284338,281,30,47
0.286180,281,30,47
0.297346,281,33,46
0.300545,288,33,46
0.308546,288,33,46
0.310617,288,33,46
0.312884,288,33,46
0.315048,288,33,46
0.316888,288,33,46
0.318857,291,34,61
0.329958,291,34,61
0.331828,291,34,61
0.333767,291,34,61
0.340656,291,34,61
0.342645,291,34,61
0.344725,291,34,61
0.347355,291,34,61
0.349882,295,38,67
0.360497,295,38,67
0.362952,295,38,67
0.370594,295,38,67
0.372396,295,38,67
0.374240,295,38,67
0.376139,295,38,67
0.378309,295,38,62
0.380188,301,41,62
0.391386,301,41,62
0.393247,301,41,62
0.395130,301,41,62
0.402535,301,41,62
0.405136,301,41,62
0.406961,301,41,62
0.408830,301,42,41
0.410741,306,42,41
0.421703,306,42,41
0.424259,306,42,41
0.427124,306,42,41
0.434533,306,42,41
0.436749,306,42,41
0.438712,306,42,41
0.441190,311,42,41
0.452388,311,42,41
0.454505,311,42,41
0.456396,311,42,41
0.463722,311,42,41
0.466609,311,42,41
0.469552,317,42,56
0.471748,317,42,56
0.473967,317,42,56
0.485512,317,42,56
0.487621,317,42,56
0.494694,317,42,56
0.497239,317,42,56
0.499765,320,42,57
0.502028,320,42,57
0.504126,320,42,57
0.515106,320,42,57
0.517319,320,42,57
0.519547,320,42,57
0.526598,320,42,57
0.529202,325,42,60
0.531502,325,42,60
0.534329,325,42,60
0.546233,325,42,60
0.549145,325,42,60
0.556894,325,42,60
0.559028,325,42,60
0.561571,333,41,50
0.563769,333,41,50
0.566586,333,41,50
0.578302,333,41,50
0.580476,333,41,50
0.588018,333,41,50
0.590241,333,41,31
0.593032,337,42,31
0.595208,337,42,31
0.597789,337,42,31
0.608752,337,42,31
0.610655,337,42,31
0.612971,337,42,31
0.619877,337,42,47
0.621795,341,42,47
0.624782,341,42,47
0.627603,341,42,47
0.639344,341,42,47
0.641541,341,42,47
0.643850,341,42,63
0.651888,346,42,63
0.653816,346,42,63
0.655688,346,42,63
0.657849,346,42,63
0.660054,346,42,63
0.671400,346,42,63
0.674286,346,42,63
0.681734,346,42,63
0.684939,346,42,63
0.687402,346,42,63
0.689303,346,42,63
0.700465,346,42,63
0.703343,346,42,63
0.705539,346,42,31
0.712616,350,43,31
0.714842,350,43,31
0.717369,350,43,31
0.719598,350,43,31
0.731250,350,43,31
0.733782,350,43,31
0.736630,350,43,20
0.744659,356,44,20
0.746552,356,44,20
0.749157,356,44,20
0.751268,356,44,20
0.762172,356,44,20
0.764099,356,44,20
0.766275,356,44,51
0.773409,361,44,51
0.775610,361,44,51
0.778571,361,44,51
0.781046,361,44,51
0.783248,361,44,51
0.794573,361,44,51
0.796836,361,44,62
0.804543,367,45,62
0.807418,367,45,62
0.809982,367,45,62
0.812582,367,45,62
0.824403,367,45,62
0.826952,367,45,75
0.829114,372,45,75
0.836777,372,45,75
0.838626,372,45,75
0.840906,372,45,75
0.843537,372,45,75
0.855395,372,45,75
0.857845,372,45,45
0.860032,375,46,45
0.867519,375,46,45
0.869688,375,46,45
0.872207,375,46,45
0.874038,375,46,45
0.876265,375,46,45
0.887159,377,47,49
0.889311,377,47,49
0.891519,377,47,49
0.898574,377,47,49
0.901559,377,47,49
0.903723,377,47,49
0.905936,377,47,49
0.917485,377,47,49
0.920378,385,47,49
0.922562,385,47,49
0.929948,385,47,49
0.931841,385,47,49
0.933761,385,47,49
0.936311,385,47,49
0.938477,385,47,63
0.949849,394,47,63
0.952321,394,47,63
0.959711,394,47,63
0.961951,394,47,63
0.964123,394,47,63
0.966286,394,47,63
0.968455,394,47,63
0.980232,394,47,48
0.982422,399,48,48
0.984228,399,48,48
0.991286,399,48,48
0.993143,399,48,48
0.995689,399,48,48
0.997841,399,48,48
1.000051,399,48,48
1.010886,403,48,55
1.013064,403,48,55
1.014887,403,48,55
1.022269,403,48,55
1.024454,403,48,55
1.027043,403,48,55
1.029815,403,48,55
1.041267,403,47,55
1.043085,408,47,55
1.044948,408,47,55
1.046825,408,47,55
1.054642,408,47,55
1.056885,408,47,55
1.059534,408,47,55
1.062112,408,47,52
1.073319,412,47,52
1.075146,412,47,52
1.076966,412,47,52
1.083981,412,47,52
1.085808,412,47,52
1.087783,412,47,52
1.089922,412,47,52
1.091807,412,47,52
1.093691,416,47,50
1.104458,416,47,50
1.106260,416,47,50
1.108168,416,47,50
1.115439,416,47,50
1.117650,416,47,50
1.120160,416,47,50
1.123189,416,47,38
1.135391,419,47,38
1.138672,419,47,38
1.146407,419,47,38
1.148575,419,47,38
1.150729,419,47,38
1.153682,419,47,61
1.165502,422,48,61
1.168088,422,48,61
1.170267,422,48,61
1.177985,422,48,61
1.180117,422,48,61
1.182674,422,48,61
1.185183,426,48,81
1.196455,426,48,81
1.199044,426,48,81
1.201282,426,48,81
1.209772,426,48,81
1.212764,426,48,81
1.215643,429,49,70
1.217926,429,49,70
1.229542,429,49,70
1.232098,429,49,70
1.239227,429,49,70
1.241443,429,49,70
1.243653,429,49,85
1.246166,433,49,85
1.248377,433,49,85
1.260029,433,49,85
1.262896,433,49,85
1.269999,433,49,85
1.272608,433,49,85
1.275229,436,50,60
1.277822,436,50,60
1.289255,436,50,60
1.291132,436,50,60
1.293708,436,50,60
1.301664,436,50,60
1.303914,436,50,44
1.306156,440,49,44
1.309023,440,49,44
1.320357,440,49,44
1.322917,440,49,44
1.325481,440,49,44
1.333354,440,49,56
1.335944,446,51,56
1.338222,446,51,56
1.341346,446,51,56
1.353404,446,51,56
1.355918,446,51,56
1.363802,446,51,74
1.366761,450,50,74
1.368970,450,50,74
1.371603,450,50,74
1.383358,450,50,74
1.386314,450,50,74
1.394048,450,50,61
1.396206,456,51,61
1.398353,456,51,61
1.400609,456,51,61
1.403134,456,51,61
1.414458,456,51,61
1.416708,456,51,61
1.424539,456,51,82
1.427505,463,51,82
1.430081,463,51,82
1.432326,463,51,82
1.434561,463,51,82
1.446299,463,51,82
1.448880,463,51,82
1.456369,468,51,88
1.459265,468,51,88
1.462159,468,51,88
1.464711,468,51,88
1.476462,468,51,88
1.479409,468,51,88
1.488041,472,52,70
1.491234,472,52,70
1.493951,472,52,70
1.496873,472,52,70
1.509170,472,52,110
1.517481,475,51,110
1.520340,475,51,110
1.523293,475,51,110
1.525537,475,51,110
1.537278,475,51,110
1.539752,475,51,110
1.542627,479,51,100
1.550017,479,51,100
1.552904,479,51,100
1.555098,479,51,100
1.557331,479,51,100
1.568613,479,51,100
1.570868,479,52,107
1.573067,484,52,107
1.580763,484,52,107
1.582940,484,52,107
1.584839,484,52,107
1.586952,484,52,107
1.589194,484,52,107
1.600169,484,52,107
1.602704,484,51,58
1.604904,491,51,58
1.611926,491,51,58
1.613779,491,51,58
1.615907,491,51,58
1.617803,491,51,58
1.619937,491,51,58
1.630918,491,51,66
1.632816,496,51,66
1.634765,496,51,66
1.642430,496,51,66
1.644585,496,51,66
1.646748,496,51,66
1.648925,496,51,66
1.651071,496,51,66
1.661904,496,51,62
1.663813,500,51,62
1.665757,500,51,62
1.673638,500,51,62
1.675845,500,51,62
1.678359,500,51,62
1.680542,500,51,62
1.682769,500,51,62
1.694495,500,51,62
1.697381,500,51,62
1.705467,500,51,62
1.707945,500,51,62
1.710141,500,51,62
1.712344,500,51,62
1.723554,508,50,43
1.725630,508,50,43
1.727453,508,50,43
1.734591,508,50,43
1.736864,508,50,43
