speed,n,L_band_ms_mean,L_band_ms_sd,L_extrap_ms_mean,L_extrap_ms_sd,rise_ms_mean,rise_ms_sd,settle_ms_mean,settle_ms_sd,overshoot_pct_mean,overshoot_pct_sd,slope_cps_mean,slope_cps_sd,r2_mean,r2_sd
100,20,76.35755,13.06313494715185,30.70859685848646,9.150887925154978,1699.964274896602,10.004347345311691,2123.3282,10.747146693890343,0.018367589285469076,0.038564403409947295,302.24096658513315,1.052218236668997,0.9985528298348985,0.00021869135994740562
250,20,74.7946,21.130080289483047,52.75161424931279,9.907654401135474,687.304812758218,15.95587468177745,891.26425,17.401072552791106,0.026917829453848213,0.03803389272201048,754.360468947696,12.477983646550237,0.9931177842497482,0.0023177896461467344
500,20,77.3271,15.684268375987456,80.56124944535381,11.75640981968718,329.01612877108386,12.533830732418688,508.9536999999999,13.896625900196046,0.02371070658229672,0.05112342261752282,1520.954766087543,35.277198516545404,0.9800310344699621,0.0075273717155867415
750,20,81.9811,14.802788605191934,109.11230900236464,17.603449958330913,239.44256528582937,13.288105112599395,409.19645,11.768414491659438,0.03387435447129597,0.0580661807222916,2191.6366667660486,145.7415891762229,0.9461160435234577,0.02497781520537932
1000,20,74.72325,9.604738824533438,109.13764596200015,17.106691884943945,205.8016538361857,9.720412795833981,380.9835,13.181493543980519,0.015068984466059426,0.04522351228040883,2478.711113362314,238.11568401583335,0.9167179146996224,0.029918470485577782
