t_s,pos_act,force_g,current_mA,force_hold_g
0.000001,244,-59,,-91
0.010551,244,,,
0.011519,244,,,
0.012125,244,,,
0.012741,244,,,
0.013366,244,,,
0.013959,244,,,
0.014891,244,,,
0.020812,244,-59,,-91
0.022090,244,,,
0.023022,244,,,
0.023647,244,,,
0.024275,244,,,
0.024901,244,,,
0.025901,244,,,
0.026856,244,,,
0.027471,244,-59,,-91
0.029623,244,,,
0.030569,244,,,
0.031515,244,,,
0.040829,244,,,
0.041831,244,,,
0.042805,244,,,
0.043425,244,,,
0.044015,244,-59,,-91
0.045290,244,,,
0.046236,244,,,
0.051740,244,,,
0.052688,244,,,
0.053311,244,,,
0.053934,244,,,
0.054595,244,,,
0.055233,244,-59,,-91
0.056497,244,,,
0.057112,244,,,
0.058053,244,,,
0.058728,244,,,
0.059674,244,,,
0.060313,244,,,
0.060932,244,,,
0.061578,244,-58,,-91
0.071843,244,,,
0.072446,244,,,
0.073075,244,,,
0.073748,244,,,
0.074712,244,,,
0.075687,244,,,
0.076328,244,,,
0.076945,244,-58,,-91
0.083573,244,,,
0.084518,244,,,
0.085124,244,,,
0.085742,244,,,
0.086354,244,,,
0.086981,244,,,
0.087598,244,,,
0.088230,244,-58,,-91
0.089452,244,,,
0.090405,244,,,
0.091014,244,,,
0.091625,244,,,
0.092235,244,,,
0.093164,244,,,
0.102591,244,,,
0.103518,244,-58,,-91
0.104797,244,,,
0.105434,244,,,
0.106042,244,,,
0.106703,244,,,
0.107332,244,,,
0.107947,244,,,
0.113699,244,,,
0.114316,244,-58,,-91
0.115517,244,,,
0.116134,244,,,
0.116803,244,,,
0.117437,244,,,
0.118050,244,,,
0.118939,244,,,
0.119850,244,,,
0.120815,244,-58,,-91
0.122105,244,,,
0.122706,244,,,
0.123626,244,,,
0.124278,244,,,
0.133817,244,,,
0.134793,244,,,
0.135429,244,,,
0.136048,244,-58,,-91
0.137337,244,,,
0.137961,244,,,
0.138599,244,,,
0.139230,244,,,
0.144931,244,,,
0.145869,244,,,
0.146484,244,,,
0.147406,244,-58,,-91
0.148640,244,,,
0.149288,244,,,
0.149890,244,,,
0.150521,244,,,
0.151156,244,,,
0.151761,244,,,
0.152373,244,,,
0.153004,244,-58,,-91
0.154632,244,,,
0.155273,244,,,
0.164955,244,,,
0.165792,244,,,
0.166419,244,,,
0.167016,244,,,
0.167650,244,,,
0.168256,244,-58,,-91
0.169865,244,,,
0.175964,244,,,
0.176551,244,,,
0.177167,244,,,
0.178111,244,,,
0.178745,244,,,
0.179345,244,,,
0.180290,244,-58,,-91
0.181656,244,,,
0.182527,244,,,
0.183122,244,,,
0.183751,244,,,
0.184341,244,,,
0.184917,244,,,
0.185573,244,,,
0.186146,244,-58,,-91
0.196743,244,,,
0.197704,244,,,
0.198312,244,,,
0.198918,244,,,
0.199587,244,,,
0.200215,244,,,
0.206755,244,,,
0.207357,244,-58,,-91
0.208598,244,,,
0.209247,244,,,
0.210210,244,,,
0.210857,244,,,
0.211490,244,,,
0.212105,244,,,
0.212747,244,,,
0.213338,244,-58,,-91
0.215283,244,,,
0.215857,244,,,
0.216519,244,,,
0.217475,244,,,
0.226916,244,,,
0.227874,244,,,
0.228530,244,,,
0.229496,244,-58,,-91
0.230757,244,,,
0.231694,244,,,
0.232309,244,,,
0.238029,244,,,
0.238698,244,,,
0.239294,244,,,
0.239898,244,,,
0.240533,244,-58,,-91
0.241830,244,,,
0.242759,246,,,
0.243363,246,,,
0.243996,246,,,
0.244631,246,,,
0.245601,246,,,
0.246209,246,,,
0.246800,246,-43,,-93
0.248035,246,,,
0.257737,246,,,
0.258666,246,,,
0.259304,246,,,
0.260287,246,,,
0.261261,246,,,
0.261890,246,,,
0.262537,246,-43,,-93
0.269250,246,,,
0.270122,246,,,
0.271087,246,,,
0.271736,246,,,
0.272354,246,,,
0.272965,246,,,
0.273590,246,,,
0.274210,269,-24,,-93
0.275797,269,,,
0.276386,269,,,
0.277026,269,,,
0.277646,269,,,
0.278319,269,,,
0.279247,269,,,
0.288732,269,,,
0.289662,269,-24,,-95
0.291312,269,,,
0.291889,269,,,
0.292501,269,,,
0.293130,269,,,
0.294091,269,,,
0.299693,269,,,
0.300318,269,,,
0.300915,269,-24,,-95
0.302187,269,,,
0.302776,269,,,
0.303413,300,,,
0.304029,300,,,
0.304669,300,,,
0.305304,300,,,
0.305933,300,,,
0.306578,300,-15,,-97
0.307828,300,,,
0.308443,300,,,
0.309068,300,,,
0.309709,300,,,
0.310338,300,,,
0.319889,300,,,
0.320523,300,,,
0.321480,300,-15,,-97
0.322994,300,,,
0.324001,300,,,
0.324928,300,,,
0.330850,300,,,
0.331686,300,,,
0.332314,300,,,
0.332898,300,,,
0.333552,343,-14,,-97
0.334788,343,,,
0.335748,343,,,
0.336369,343,,,
0.336984,343,,,
0.337647,343,,,
0.338607,343,,,
0.339581,343,,,
0.340199,343,-14,,-97
0.350667,343,,,
0.351551,343,,,
0.352516,343,,,
0.353491,343,,,
0.354126,343,,,
0.354761,343,,,
0.355386,343,,,
0.355997,343,-14,,-97
0.362653,343,,,
0.363600,391,,,
0.364322,391,,,
0.365194,391,,,
0.365784,391,,,
0.366413,391,,,
0.366980,391,,,
0.367651,391,-12,,-99
0.369232,391,,,
0.369800,391,,,
0.370454,391,,,
0.371417,391,,,
0.372026,391,,,
0.381607,391,,,
0.382217,391,,,
0.382812,391,-12,,-99
0.384081,391,,,
0.384974,391,,,
0.385607,391,,,
0.386268,391,,,
0.387158,391,,,
0.392653,391,,,
0.393269,391,,,
0.393878,391,-12,,-99
0.395131,391,,,
0.395733,391,,,
0.396317,391,,,
0.396929,391,,,
0.397553,391,,,
0.398175,391,,,
0.398765,391,,,
0.399388,391,-12,,-98
0.400629,391,,,
0.401238,391,,,
0.401844,391,,,
0.402460,391,,,
0.403107,391,,,
0.412805,391,,,
0.413657,391,,,
0.414263,391,-12,,-98
0.415505,391,,,
0.416450,391,,,
0.417039,391,,,
0.417666,391,,,
0.423684,391,,,
0.424306,489,,,
0.424904,489,,,
0.425523,489,-7,,-99
0.426753,489,,,
0.427712,489,,,
0.428333,489,,,
0.428963,489,,,
0.429563,489,,,
0.430188,489,,,
0.430786,489,,,
0.431416,489,-7,,-99
0.432628,489,,,
0.433396,489,,,
0.434358,489,,,
0.443792,489,,,
0.444730,489,,,
0.445692,489,,,
0.446659,489,,,
0.447531,489,-7,,-99
0.449453,489,,,
0.455239,489,,,
0.456106,537,,,
0.456763,537,,,
0.457715,537,,,
0.458309,537,,,
0.458882,537,,,
0.459518,537,-9,,-99
0.461034,537,,,
0.461677,537,,,
0.462307,537,,,
0.462956,537,,,
0.463854,537,,,
0.464507,537,,,
0.465099,537,,,
0.474918,537,-9,,-99
0.476402,537,,,
0.477318,537,,,
0.477911,537,,,
0.478589,537,,,
0.479101,537,,,
0.479721,537,,,
0.485708,537,,,
0.486359,583,-6,,-99
0.487556,583,,,
0.488125,583,,,
0.488790,583,,,
0.489391,583,,,
0.489964,583,,,
0.490597,583,,,
0.491221,583,,,
0.491866,583,-6,,-100
0.493057,583,,,
0.493669,583,,,
0.494321,583,,,
0.494894,583,,,
0.495544,583,,,
0.496181,583,,,
0.505724,583,,,
0.506319,583,-6,,-100
0.507562,583,,,
0.508168,583,,,
0.508781,583,,,
0.509720,583,,,
0.510353,583,,,
0.510964,583,,,
0.516746,583,,,
0.517350,583,-6,,-100
0.518819,583,,,
0.519767,583,,,
0.520729,583,,,
0.521662,583,,,
0.522308,583,,,
0.523267,583,,,
0.523908,583,,,
0.524869,583,-6,,-100
0.526495,583,,,
0.527445,583,,,
0.536809,583,,,
0.537770,583,,,
0.538418,583,,,
0.539384,583,,,
0.540025,583,,,
0.540659,583,-6,,-100
0.541952,668,,,
0.547911,668,,,
0.548535,668,,,
0.549448,668,,,
0.550079,668,,,
0.550695,668,,,
0.551538,668,,,
0.552649,668,-8,,-100
0.555085,668,,,
0.556245,668,,,
0.557442,668,,,
0.558651,668,,,
