trial_file,speed,mu0,final,step,L_band_ms,L_extrap_ms,rise_ms,settle_ms,overshoot_pct,slope_cps,r2
trial_dof4_v250_n03.csv,250,244.05217391304348,891.6276595744681,647.5754856614246,44.63700000000001,56.9341357709896,682.8282504823467,875.972,0.05749760974221946,769.1273215812853,0.9919349915214487
trial_dof4_v100_n08.csv,100,244.0,892.0,648.0,69.86700000000002,19.819912704653888,1698.6829066666667,2130.1,0.0,300.26741147563854,0.9986501309946394
trial_dof4_v100_n11.csv,100,244.0,892.1168831168832,648.1168831168832,69.69900000000001,25.885557374884126,1694.906207946815,2122.4220000000005,0.1362588918945911,302.71740701202685,0.9982584477106735
trial_dof4_v100_n07.csv,100,243.0,892.0,649.0,83.67700000000004,47.73307978037808,1698.9281142857142,2130.381,0.0,304.9626936121938,0.9986274074513565
trial_dof4_v500_n08.csv,500,243.0,892.0,649.0,76.16299999999998,75.2999260555789,336.18729647495354,527.083,0.0,1489.498086102666,0.9831267184350516
trial_dof4_v100_n13.csv,100,244.0,893.0,649.0,92.16599999999997,43.12386849562172,1698.549740909091,2138.447,0.0,301.8778470271891,0.9987643471515463
trial_dof4_v100_n01.csv,100,243.0,892.4408602150538,649.4408602150538,71.37600000000002,33.99165986135033,1709.1268258064517,2113.912,0.08609556607833867,302.68965596620217,0.9986618657612334
trial_dof4_v1000_n11.csv,1000,243.0,895.0,652.0,71.55700000000002,98.98543256482098,211.2162362068966,395.96200000000005,0.0,2338.054472123112,0.9291201487286166
trial_dof4_v1000_n14.csv,1000,244.0,892.0,648.0,72.22600000000001,101.5768280027865,211.13487314814816,370.35900000000004,0.0,2272.949495560088,0.9052054953148674
trial_dof4_v500_n14.csv,500,244.0,892.0,648.0,63.47999999999998,63.83549687377216,330.32116663583105,505.15299999999996,0.0,1509.4536345080082,0.9852466102445913
trial_dof4_v100_n16.csv,100,244.0,892.5333333333333,648.5333333333333,92.74400000000001,41.47675645483076,1691.1788144444447,2146.5589999999997,0.07195723684210995,301.96527726096866,0.9987235728143861
trial_dof4_v750_n03.csv,750,244.0,892.0,648.0,71.86499999999998,113.72372276622919,244.2222448445172,405.435,0.0,2291.225772257534,0.9618765401861735
trial_dof4_v500_n12.csv,500,244.0,893.0,649.0,81.979,91.9651387839078,353.66661750000003,527.3169999999999,0.0,1544.290883127918,0.9825830869089203
trial_dof4_v500_n01.csv,500,244.0,891.7767857142857,647.7767857142857,71.54599999999999,76.89718012599612,330.88869820765973,521.8009999999999,0.03445851883503392,1484.2461591049018,0.9643974131608034
trial_dof4_v1000_n00.csv,1000,244.0,893.0,649.0,86.085,123.4129570349031,202.0152021052632,407.24499999999995,0.0,2530.8484827814646,0.9607172831615102
trial_dof4_v100_n02.csv,100,244.0,892.0,648.0,81.21400000000001,39.439879165811625,1721.0319933333333,2118.135,0.0,302.12079021026665,0.9988378614184882
trial_dof4_v500_n07.csv,500,244.0,892.0,648.0,64.12799999999999,63.1573502130153,293.16667062951495,506.66299999999995,0.0,1473.0324072540482,0.9868719690073005
trial_dof4_v1000_n07.csv,1000,244.0,892.0,648.0,74.36299999999999,100.24582690183462,206.8249870008496,370.609,0.0,2254.746057152971,0.8937436832601424
trial_dof4_v750_n18.csv,750,244.0,892.0,648.0,65.97900000000001,91.93759407036495,244.83783120567375,402.66900000000004,0.0,2224.7810623388223,0.9597112914929735
trial_dof4_v750_n06.csv,750,244.0,892.0,648.0,75.632,94.87125704744162,240.76562133333334,402.43300000000005,0.0,2074.7089658762193,0.9491966860634975
trial_dof4_v100_n19.csv,100,244.0,892.0,648.0,70.384,22.310230622473533,1698.4095,2115.951,0.0,301.2754569471914,0.9987720442662641
trial_dof4_v100_n06.csv,100,244.0,893.0,649.0,119.537,43.995907024659445,1692.5426850000001,2133.795,0.0,303.6293858427923,0.9983160128089236
trial_dof4_v250_n04.csv,250,244.0,892.0,648.0,66.44599999999998,58.36956790673501,682.2253833992095,900.0939999999999,0.0,770.9733084340896,0.9929250586719441
trial_dof4_v100_n10.csv,100,244.0,893.0,649.0,70.44499999999998,24.768511917521664,1696.0036505050505,2134.075,0.0,302.29133848019336,0.9984728044880667
trial_dof4_v500_n19.csv,500,244.0,891.0,647.0,64.09499999999998,79.96288734025883,329.9309336734694,505.127,0.1545595054095827,1581.07970190148,0.9766337515039206
trial_dof4_v250_n10.csv,250,244.0,891.8859649122807,647.8859649122807,61.471,38.16238652938889,681.8290035230741,883.451,0.017601104807816556,748.9849215691494,0.9944478702412766
trial_dof4_v250_n02.csv,250,244.0,892.0,648.0,62.63199999999999,39.105788692521706,688.6477907407407,874.3729999999999,0.0,742.813673202445,0.9946655515754199
trial_dof4_v250_n09.csv,250,244.0,892.0,648.0,76.70300000000002,40.40521440324751,682.2018553333335,882.306,0.0,724.6738399829698,0.9879924124570649
trial_dof4_v1000_n03.csv,1000,244.0,893.0,649.0,83.01,125.52423656064501,217.90643912037038,391.513,0.0,2505.4922376603167,0.9026885832407794
trial_dof4_v250_n17.csv,250,244.0,891.8181818181819,647.8181818181819,66.944,47.85720656241621,712.661905016337,870.954,0.028066236317701818,763.7333033137454,0.9926928636312821
trial_dof4_v1000_n13.csv,1000,244.0,891.05,647.05,77.25200000000001,102.63856603489593,207.89888371428577,374.969,0.1468201839116058,2281.917528869793,0.9159650841382349
trial_dof4_v1000_n01.csv,1000,244.0,895.0,651.0,71.59400000000002,109.54661674761748,208.51586469527584,398.494,0.0,2614.237635167845,0.936514409377465
trial_dof4_v500_n03.csv,500,244.0,892.0,648.0,63.96199999999996,69.8791342046562,321.713831081081,504.72199999999987,0.0,1536.125885786153,0.9881939971049174
trial_dof4_v1000_n19.csv,1000,244.0,893.0,649.0,82.90599999999998,122.61783543620346,184.5914248718959,381.52299999999997,0.0,2707.902938362633,0.9670601849544747
trial_dof4_v1000_n06.csv,1000,244.0,893.0,649.0,56.732000000000006,58.419571700550065,204.20390944404843,380.061,0.0,1802.384687311132,0.8599842848069663
trial_dof4_v250_n08.csv,250,244.0,891.4711538461538,647.4711538461538,82.97299999999998,63.30783095155248,685.0193032706877,889.75,0.08167872046572262,756.5299370175302,0.9937883423139872
trial_dof4_v250_n14.csv,250,244.0,892.0,648.0,65.20499999999998,60.479413601695704,684.2660953301128,867.8679999999999,0.0,781.2525096932893,0.9876372939735245
trial_dof4_v1000_n08.csv,1000,244.0,891.0,647.0,69.401,99.24534400655504,207.40098623188408,365.62300000000005,0.1545595054095827,2325.505110250476,0.8952784462900379
trial_dof4_v500_n04.csv,500,244.0,893.0,649.0,62.968999999999994,66.11412098003689,319.6658662077596,504.31500000000005,0.0,1523.7702303396736,0.986915555169102
trial_dof4_v100_n14.csv,100,244.0,892.5263157894736,648.5263157894736,61.40699999999999,19.39079674947619,1701.1056274641146,2137.7,0.0730400908943418,303.09184301672576,0.9986182007610596
trial_dof4_v1000_n04.csv,1000,244.0,892.0,648.0,98.85200000000002,117.04453939602513,205.3391458048977,366.80099999999993,0.0,2795.4512631104785,0.959900221926568
trial_dof4_v750_n10.csv,750,244.0,892.0,648.0,88.33600000000003,110.26225269284645,234.73226886669562,412.455,0.0,2138.8564029177783,0.9749366151018446
trial_dof4_v100_n04.csv,100,244.0,892.0,648.0,82.38199999999998,36.76003369429567,1699.465398181818,2128.358,0.0,301.8968049754914,0.998210698892682
trial_dof4_v250_n00.csv,250,244.0,892.0,648.0,71.41399999999997,52.609533649008114,657.5397782312926,873.646,0.0,755.1857874008462,0.9912835601525858
trial_dof4_v100_n15.csv,100,244.0,892.0,648.0,72.57200000000003,31.10475486853137,1683.544542857143,2119.0280000000002,0.0,302.58833785158464,0.9980840830061309
trial_dof4_v250_n01.csv,250,244.0,892.0,648.0,91.64100000000003,60.981920063730875,682.9884328282827,914.6959999999999,0.0,738.9853282741049,0.9929974083614899
trial_dof4_v250_n11.csv,250,244.0,892.0,648.0,61.792999999999985,44.00575355683231,713.6404695652172,895.6659999999999,0.0,754.4121992017821,0.9956035121647939
trial_dof4_v750_n16.csv,750,243.0,892.0,649.0,71.17800000000003,117.04036167679266,269.17154314102567,401.66700000000003,0.15408320493066258,2487.407001296745,0.9074940503830111
trial_dof4_v500_n17.csv,500,244.0,892.0,648.0,98.87199999999999,73.48438591786913,318.8823059449867,508.09399999999994,0.0,1477.5811974363323,0.9733616207967287
trial_dof4_v750_n07.csv,750,244.0,892.0,648.0,91.809,112.58686175230767,232.1984217276099,415.00800000000004,0.0,2128.176290238296,0.9611217632817883
trial_dof4_v750_n13.csv,750,244.0,892.0,648.0,119.76100000000001,155.8582415706376,244.34671683673474,444.049,0.0,2298.3341993818194,0.9684552198964289
trial_dof4_v500_n10.csv,500,244.0,892.0,648.0,72.08900000000001,92.00405556235964,358.1953956312477,519.531,0.0,1563.9674085425675,0.984160710360337
trial_dof4_v750_n09.csv,750,244.0,891.8951612903226,647.8951612903226,69.36500000000001,83.00901821827928,272.4077181074011,397.217,0.0161814311853549,1966.9965450239704,0.9433506413504309
trial_dof4_v250_n05.csv,250,244.0,891.0510204081633,647.0510204081633,56.01799999999999,50.83420655276169,684.3720024392613,891.1190000000001,0.14666225102900307,769.3024759361333,0.9940499793853126
trial_dof4_v1000_n18.csv,1000,244.0,893.0,649.0,71.28500000000001,116.4167250624323,208.72226460386284,366.42299999999994,0.0,2607.448094971407,0.8889625326017162
trial_dof4_v500_n06.csv,500,244.0,892.0,648.0,64.134,62.05708322450229,323.8953544444444,479.56699999999995,0.0,1467.9703594426544,0.9870218245584401
trial_dof4_v1000_n16.csv,1000,244.0,893.0,649.0,78.207,132.4024331209865,211.08435975609757,409.142,0.0,2717.7025204783017,0.9459118945829105
trial_dof4_v100_n00.csv,100,244.0,892.0,648.0,69.24899999999998,24.301584147080586,1691.665970531401,2114.4970000000003,0.0,301.75678823500135,0.998284270112282
trial_dof4_v750_n12.csv,750,244.0,891.6476190476191,647.6476190476191,86.13499999999999,122.07537393590326,236.23832205264716,411.494,0.05440936429274995,2237.653765409692,0.9355660662806392
trial_dof4_v250_n15.csv,250,244.0,892.0,648.0,61.40599999999999,37.6279613851837,683.6882888888889,893.563,0.0,747.0075264170266,0.9951705338152941
trial_dof4_v500_n18.csv,500,244.0,892.0,648.0,71.44200000000001,74.60584175054925,331.39977417182877,492.339,0.0,1517.8224209971431,0.9877331630457932
trial_dof4_v1000_n12.csv,1000,244.0,893.0,649.0,67.297,105.8661153630805,208.67441866283838,365.70899999999995,0.0,2522.7998688165403,0.8931005281947155
trial_dof4_v100_n03.csv,100,244.0,892.0,648.0,76.462,20.54941463310969,1704.2039999999997,2107.748,0.0,301.28776569444665,0.9986897365583682
trial_dof4_v1000_n15.csv,1000,244.0,892.0,648.0,62.775999999999996,88.79620467910654,213.25241801518717,381.77099999999996,0.0,2352.7189573332544,0.9371553232265386
trial_dof4_v500_n16.csv,500,244.0,892.0,648.0,113.10100000000001,85.9675002109721,325.0298494680851,497.85699999999997,0.0,1500.9579788964138,0.9853084448445444
