t_s,pos_act,force_g,current_mA,force_hold_g
0.000001,244,-62,,-95
0.010242,244,,,
0.010875,244,,,
0.011936,244,,,
0.012765,244,,,
0.013362,244,,,
0.014281,244,,,
0.014934,244,,,
0.020735,244,-62,,-95
0.021990,244,,,
0.022570,244,,,
0.023551,244,,,
0.024515,244,,,
0.025152,244,,,
0.025786,244,,,
0.026416,244,,,
0.027034,244,-62,,-95
0.028351,244,,,
0.029285,244,,,
0.029900,244,,,
0.030519,244,,,
0.040682,244,,,
0.042079,244,,,
0.043261,244,,,
0.044341,244,-62,,-95
0.046425,244,,,
0.052321,244,,,
0.053477,244,,,
0.054704,244,,,
0.055914,244,,,
0.057146,244,,,
0.058356,244,,,
0.059544,244,-62,,-95
0.062125,244,,,
0.071661,244,,,
0.072769,244,,,
0.073679,244,,,
0.074595,244,,,
0.075168,244,,,
0.075805,244,,,
0.076430,244,-62,,-95
0.082855,244,,,
0.083775,244,,,
0.084382,244,,,
0.084993,244,,,
0.085633,244,,,
0.086242,244,,,
0.086872,244,,,
0.087518,244,-61,,-95
0.089131,244,,,
0.090100,244,,,
0.090728,244,,,
0.091371,244,,,
0.092348,244,,,
0.093317,244,,,
0.102733,244,,,
0.103701,244,-61,,-95
0.104985,244,,,
0.105586,244,,,
0.106204,244,,,
0.106853,244,,,
0.107806,244,,,
0.113542,244,,,
0.114438,244,,,
0.115551,244,-62,,-95
0.117662,244,,,
0.118665,244,,,
0.119623,244,,,
0.120505,244,,,
0.121439,244,,,
0.122041,244,,,
0.122675,244,,,
0.123320,244,-62,,-95
0.133540,244,,,
0.134121,244,,,
0.134724,244,,,
0.135386,244,,,
0.135979,244,,,
0.136630,244,,,
0.137205,244,,,
0.137903,244,-62,,-95
0.144847,244,,,
0.145762,244,,,
0.146420,244,,,
0.147022,244,,,
0.147965,244,,,
0.148594,244,,,
0.149190,244,,,
0.149825,244,-62,,-94
0.151025,244,,,
0.151624,244,,,
0.152265,244,,,
0.153199,244,,,
0.153811,244,,,
0.154415,244,,,
0.164453,244,,,
0.165369,244,-62,,-94
0.166598,244,,,
0.167531,244,,,
0.168165,244,,,
0.168792,244,,,
0.169455,244,,,
0.170067,244,,,
0.175874,244,,,
0.177253,244,-61,,-95
0.179590,244,,,
0.180780,244,,,
0.181963,244,,,
0.183078,244,,,
0.184152,244,,,
0.185168,244,,,
0.186271,244,,,
0.195760,244,-61,,-95
0.198247,244,,,
0.199332,244,,,
0.200382,244,,,
0.207165,244,,,
0.208420,244,,,
0.209646,244,,,
0.210883,244,,,
0.212108,244,-61,,-94
0.214490,244,,,
0.215620,244,,,
0.216689,244,,,
0.226606,244,,,
0.227856,244,,,
0.228994,244,,,
0.230182,244,,,
0.231293,244,-61,,-95
0.238147,244,,,
0.239054,244,,,
0.239621,244,,,
0.240234,244,,,
0.241166,244,,,
0.242336,244,,,
0.243561,244,,,
0.244786,244,-61,,-95
0.247268,244,,,
0.248257,244,,,
0.257586,244,,,
0.258536,244,,,
0.259140,244,,,
0.260095,244,,,
0.260749,244,,,
0.261393,248,-42,,-97
0.268777,248,,,
0.269857,248,,,
0.270776,248,,,
0.271380,248,,,
0.272007,248,,,
0.272629,248,,,
0.273267,248,,,
0.273907,248,-42,,-97
0.275511,248,,,
0.276486,248,,,
0.277450,248,,,
0.278071,248,,,
0.278699,248,,,
0.288300,248,,,
0.288918,248,,,
0.289481,268,-31,,-97
0.290760,268,,,
0.291328,268,,,
0.291942,268,,,
0.292588,268,,,
0.293547,268,,,
0.299503,268,,,
0.300429,268,,,
0.301062,268,-31,,-99
0.302298,268,,,
0.302904,268,,,
0.303500,268,,,
0.304088,268,,,
0.304752,268,,,
0.305365,268,,,
0.305974,268,,,
0.306595,268,-31,,-99
0.307826,268,,,
0.308439,268,,,
0.309066,268,,,
0.309657,268,,,
0.319392,268,,,
0.320233,268,,,
0.320912,268,,,
0.321892,298,-17,,-99
0.323388,298,,,
0.323961,298,,,
0.324615,298,,,
0.330841,298,,,
0.331800,298,,,
0.332406,298,,,
0.332965,298,,,
0.333630,298,-17,,-100
0.334865,298,,,
0.335576,298,,,
0.336486,298,,,
0.337416,298,,,
0.337994,298,,,
0.338642,298,,,
0.339602,298,,,
0.340564,298,-17,,-100
0.350984,298,,,
0.351601,346,,,
0.352227,346,,,
0.352818,346,,,
0.353748,346,,,
0.354398,346,,,
0.355074,346,,,
0.356037,346,-24,,-101
0.362444,346,,,
0.363359,346,,,
0.363943,346,,,
0.364924,346,,,
0.365883,346,,,
0.366810,346,,,
0.367751,346,,,
0.368685,346,-24,,-101
0.370214,346,,,
0.370862,346,,,
0.371449,346,,,
0.381435,346,,,
0.382291,346,,,
0.383181,401,,,
0.383846,401,,,
0.384779,401,-14,,-102
0.385965,401,,,
0.387007,401,,,
0.392613,401,,,
0.393209,401,,,
0.393816,401,,,
0.394445,401,,,
0.395010,401,,,
