t_s,pos_act,force_g,current_mA,force_hold_g
0.000001,245,-59,,-93
0.010217,245,,,
0.010791,245,,,
0.011450,245,,,
0.012385,245,,,
0.012999,245,,,
0.013617,245,,,
0.014547,245,,,
0.015170,245,-59,,-93
0.021939,245,,,
0.022883,245,,,
0.023503,245,,,
0.024142,245,,,
0.024786,245,,,
0.025426,245,,,
0.025975,245,,,
0.026608,245,-59,,-93
0.027855,245,,,
0.028459,245,,,
0.029040,245,,,
0.029661,245,,,
0.030305,245,,,
0.030926,245,,,
0.040649,245,,,
0.041268,245,-59,,-93
0.042564,245,,,
0.043551,245,,,
0.044565,245,,,
0.045405,245,,,
0.045999,245,,,
0.052042,245,,,
0.052664,245,,,
0.053274,245,-59,,-93
0.054899,245,,,
0.055861,245,,,
0.056483,245,,,
0.057084,245,,,
0.057701,245,,,
0.058335,245,,,
0.059280,245,,,
0.059896,245,-59,,-93
0.061103,245,,,
0.061729,245,,,
0.071574,245,,,
0.072221,245,,,
0.072847,245,,,
0.073815,245,,,
0.074447,245,,,
0.075091,245,-59,,-92
0.076671,245,,,
0.077273,245,,,
0.083036,245,,,
0.083665,245,,,
0.084298,245,,,
0.084944,245,,,
0.085879,245,,,
0.086533,245,-59,,-92
0.088163,245,,,
0.088757,245,,,
0.089378,245,,,
0.089999,245,,,
0.090991,245,,,
0.091971,245,,,
0.092578,245,,,
0.093190,245,-59,,-92
0.103489,245,,,
0.104102,245,,,
0.104736,245,,,
0.105369,245,,,
0.106330,245,,,
0.106968,245,,,
0.107576,245,,,
0.108224,245,-59,,-92
0.114905,245,,,
0.115524,245,,,
0.116144,245,,,
0.116746,245,,,
0.117359,245,,,
0.117985,245,,,
0.118999,245,,,
0.119895,245,-59,,-92
0.121431,245,,,
0.122026,245,,,
0.122636,245,,,
0.123246,245,,,
0.123870,245,,,
0.133718,245,,,
0.134367,245,,,
0.134991,245,-59,,-92
0.136263,245,,,
0.136927,245,,,
0.137859,245,,,
0.138479,245,,,
0.139081,245,,,
0.145147,245,,,
0.145737,245,,,
0.146367,245,-59,,-92
0.147602,245,,,
0.148212,245,,,
0.148858,245,,,
0.149809,245,,,
0.150435,245,,,
0.151048,245,,,
0.151652,245,,,
0.152280,245,-59,,-92
0.153575,245,,,
0.154165,245,,,
0.154773,245,,,
0.164536,245,,,
0.165104,245,,,
0.165774,245,,,
0.166350,245,,,
0.166979,245,-59,,-92
0.168254,245,,,
0.168913,245,,,
0.169883,245,,,
0.175809,245,,,
0.176743,245,,,
0.177650,245,,,
0.178585,245,,,
0.179192,245,-59,,-92
0.180753,245,,,
0.181337,245,,,
0.181950,245,,,
0.182552,245,,,
0.183179,245,,,
0.183804,245,,,
0.184423,245,,,
0.185021,245,-59,,-92
0.186271,245,,,
0.196008,245,,,
0.196878,245,,,
0.197809,245,,,
0.198446,245,,,
0.199020,245,,,
0.199634,245,,,
0.200241,245,-59,,-92
0.207266,245,,,
0.207850,245,,,
0.208500,245,,,
0.209069,245,,,
0.209704,245,,,
0.210314,245,,,
0.210936,244,,,
0.211553,244,-59,,-92
0.212759,244,,,
0.213375,244,,,
0.214007,244,,,
0.214637,244,,,
0.215268,244,,,
0.216155,244,,,
0.216790,244,,,
0.226568,244,-59,,-92
0.227801,244,,,
0.228392,244,,,
0.229345,244,,,
0.229950,244,,,
0.230560,244,,,
0.231164,244,,,
