t_s,pos_act,force_g,current_mA,force_hold_g
0.000001,244,-62,,-99
0.010625,244,,,
0.011562,244,,,
0.012527,244,,,
0.013118,244,,,
0.013746,244,,,
0.014363,244,,,
0.014976,244,,,
0.020761,244,-62,,-99
0.021993,244,,,
0.022936,244,,,
0.023568,244,,,
0.024191,244,,,
0.024840,244,,,
0.025441,244,,,
0.026065,244,,,
0.026702,244,-62,,-99
0.027980,244,,,
0.028944,244,,,
0.029926,244,,,
0.030541,244,,,
0.031146,244,,,
0.040792,244,,,
0.041714,244,,,
0.042363,244,-62,,-99
0.043977,244,,,
0.044898,244,,,
0.045527,244,,,
0.046114,244,,,
0.052167,244,,,
0.052788,244,,,
0.053400,244,,,
0.054058,244,-63,,-99
0.055676,244,,,
0.056633,244,,,
0.057272,244,,,
0.057891,244,,,
0.058508,244,,,
0.059155,244,,,
0.060122,244,,,
0.060763,244,-63,,-99
0.071641,244,,,
0.072294,244,,,
0.072868,244,,,
0.073840,244,,,
0.074478,244,,,
0.075115,244,,,
0.075755,244,,,
0.076388,244,-63,,-99
0.082748,244,,,
0.083377,244,,,
0.084330,244,,,
0.084961,244,,,
0.085579,244,,,
0.086225,244,,,
0.086843,244,,,
0.087474,244,-62,,-99
0.088752,244,,,
0.089401,244,,,
0.090366,244,,,
0.091350,244,,,
0.092329,244,,,
0.093320,244,,,
0.102729,244,,,
0.103628,244,-62,,-99
0.104882,244,,,
0.105510,244,,,
0.106132,244,,,
0.106771,244,,,
0.107750,244,,,
0.113712,244,,,
0.114335,244,,,
0.115285,244,-62,,-99
0.116517,244,,,
0.117467,244,,,
0.118088,244,,,
0.118704,244,,,
0.119301,244,,,
0.119928,244,,,
0.120890,244,,,
0.121499,244,-62,,-99
0.122783,244,,,
0.123754,244,,,
0.133627,244,,,
0.134246,244,,,
0.134888,244,,,
0.135507,244,,,
0.136120,244,,,
0.136777,244,-62,,-99
0.138407,244,,,
0.139040,244,,,
0.145034,244,,,
0.145682,244,,,
0.146262,244,,,
0.146882,244,,,
0.147495,244,,,
0.148114,244,-62,,-98
0.149687,244,,,
0.150321,244,,,
0.150936,244,,,
0.151526,244,,,
0.152198,244,,,
0.152806,244,,,
0.153753,244,,,
0.154687,244,-62,,-98
0.165108,244,,,
0.165743,244,,,
0.166359,244,,,
0.166969,244,,,
0.167565,244,,,
0.168195,244,,,
0.169125,244,,,
0.169765,244,-62,,-98
0.176741,244,,,
0.177391,244,,,
0.178354,244,,,
0.178965,244,,,
0.179595,244,,,
0.180187,244,,,
0.180812,244,,,
0.181745,244,-62,,-98
0.182998,244,,,
0.183627,244,,,
0.184267,244,,,
0.184876,244,,,
0.185492,244,,,
0.186130,244,,,
0.195799,244,,,
0.196429,244,-62,,-98
0.198017,244,,,
0.198631,244,,,
0.199247,244,,,
0.199831,244,,,
