t_s,pos_act,force_g,current_mA,force_hold_g
0.000002,244,-67,,-102
0.010731,244,,,
0.011970,244,,,
0.013233,244,,,
0.014326,244,,,
0.020610,244,,,
0.021509,244,,,
0.022142,244,,,
0.022776,244,-67,,-101
0.024059,244,,,
0.024655,244,,,
0.025258,244,,,
0.025875,244,,,
0.026473,244,,,
0.027129,244,,,
0.027760,244,,,
0.028375,244,-67,,-101
0.030002,244,,,
0.030947,244,,,
0.040378,244,,,
0.041243,244,,,
0.041844,244,,,
0.042427,244,,,
0.043025,244,,,
0.043678,244,-67,,-101
0.045245,244,,,
0.045874,244,,,
0.051711,244,,,
0.052326,244,,,
0.052921,244,,,
0.053886,244,,,
0.054493,244,,,
0.055129,244,-67,,-101
0.056400,244,,,
0.057053,244,,,
0.058030,244,,,
0.059015,244,,,
0.059669,244,,,
0.060296,244,,,
0.060921,244,,,
0.061518,244,-67,,-101
0.072255,244,,,
0.072848,244,,,
0.073826,244,,,
0.074474,244,,,
0.075115,244,,,
0.075731,244,,,
0.076364,244,,,
0.082341,244,-67,,-101
0.083917,244,,,
0.084498,244,,,
0.085141,244,,,
0.085767,244,,,
0.086342,244,,,
0.086986,244,,,
0.087900,244,,,
0.088529,244,-67,,-101
0.089801,244,,,
0.090414,244,,,
0.091065,244,,,
0.091677,244,,,
0.092343,244,,,
0.092944,244,,,
0.102615,244,,,
0.103224,244,-67,,-101
0.104454,244,,,
0.105049,244,,,
0.105709,244,,,
0.106332,244,,,
0.106952,244,,,
0.107554,244,,,
0.113639,244,,,
0.114313,244,-66,,-102
0.115905,244,,,
0.117082,244,,,
0.118224,244,,,
0.119306,244,,,
0.120350,244,,,
0.121387,244,,,
0.122477,244,,,
0.123575,244,-66,,-102
0.134585,244,,,
0.135650,244,,,
0.136630,244,,,
0.137610,244,,,
0.138610,244,,,
0.144645,244,,,
0.145847,244,,,
0.147077,244,-67,,-101
0.149436,244,,,
0.150539,244,,,
0.151520,244,,,
0.152571,244,,,
0.153413,244,,,
0.154250,244,,,
0.155379,244,,,
0.164802,244,-67,,-101
0.167035,244,,,
0.168118,244,,,
0.169228,244,,,
0.175624,244,,,
0.176801,244,,,
0.178030,244,,,
0.179271,244,,,
0.180248,244,-67,,-101
0.181847,244,,,
0.182787,244,,,
0.183359,244,,,
0.184015,244,,,
0.184969,244,,,
0.185589,244,,,
0.195234,244,,,
0.195836,244,-67,,-101
0.197109,244,,,
0.197708,244,,,
0.198328,244,,,
0.199307,244,,,
0.199929,244,,,
0.200501,244,,,
0.207366,244,,,
0.207972,244,-67,,-102
0.209280,244,,,
0.210229,244,,,
0.211207,244,,,
0.211836,244,,,
0.212443,244,,,
0.213096,244,,,
0.213727,244,,,
0.214707,244,-67,,-102
0.215983,244,,,
0.216570,244,,,
0.226226,244,,,
0.226807,244,,,
0.227396,244,,,
0.228033,244,,,
0.228687,244,,,
0.229333,244,-67,,-102
0.230592,244,,,
0.231205,244,,,
0.231824,244,,,
0.237610,244,,,
0.238268,244,,,
0.239231,244,,,
0.239829,244,,,
0.240428,244,-67,,-101
0.241717,244,,,
0.242304,244,,,
0.242959,244,,,
0.243558,244,,,
0.244222,244,,,
0.244836,244,,,
0.245821,244,,,
0.246787,244,-67,,-101
0.257282,244,,,
0.257869,244,,,
0.258434,244,,,
0.259078,244,,,
0.259697,244,,,
0.260293,244,,,
0.260915,244,,,
0.261534,246,-53,,-101
0.262776,246,,,
0.268494,246,,,
0.269141,246,,,
0.269747,246,,,
0.270371,246,,,
0.270976,246,,,
0.271587,246,,,
0.272213,246,-53,,-103
0.273400,246,,,
0.274046,246,,,
0.274617,246,,,
0.275279,246,,,
0.275887,246,,,
0.276460,246,,,
0.277113,246,,,
0.277737,246,-53,,-103
0.288322,246,,,
0.289180,246,,,
0.289779,267,,,
0.290742,267,,,
0.291325,267,,,
0.291944,267,,,
0.292548,267,,,
0.293171,267,-37,,-105
0.299842,267,,,
0.300679,267,,,
0.301414,267,,,
0.302361,267,,,
0.303237,267,,,
0.304154,267,,,
0.305090,267,,,
0.305696,267,-37,,-105
0.306931,267,,,
0.307492,267,,,
0.308136,267,,,
0.308753,267,,,
0.309325,267,,,
0.319195,267,,,
0.319785,267,,,
0.320346,267,-25,,-105
0.321726,299,,,
0.322616,299,,,
0.323500,299,,,
0.324194,299,,,
0.325138,299,,,
0.330752,299,,,
0.331666,299,,,
0.332444,299,-25,,-106
0.334215,299,,,
0.334793,299,,,
0.335362,299,,,
0.336021,299,,,
0.336640,299,,,
0.337244,299,,,
0.337812,299,,,
0.338405,299,-25,,-106
0.339694,299,,,
0.340348,299,,,
0.350277,299,,,
0.351134,347,,,
0.351744,347,,,
0.352341,347,,,
0.352957,347,,,
0.353566,347,-27,,-108
0.354803,347,,,
0.355376,347,,,
0.361381,347,,,
0.361981,347,,,
0.362590,347,,,
0.363217,347,,,
0.363817,347,,,
0.364501,347,-27,,-108
0.366011,347,,,
0.366953,347,,,
0.367534,347,,,
0.368177,347,,,
0.368779,347,,,
0.369341,347,,,
0.369986,347,,,
0.370564,347,-27,,-108
0.371824,347,,,
0.381390,347,,,
0.381991,347,,,
0.382601,347,,,
0.383233,417,,,
0.383885,417,,,
0.384783,417,,,
0.385351,417,-17,,-108
0.386624,417,,,
0.392787,417,,,
0.393372,417,,,
0.394050,417,,,
0.394673,417,,,
0.395312,417,,,
0.395897,417,,,
0.396519,417,-17,,-108
0.398146,417,,,
0.399098,417,,,
0.399634,417,,,
0.400298,417,,,
0.401220,417,,,
0.401818,417,,,
0.402425,417,,,
0.412291,417,-17,,-108
0.413863,417,,,
0.414456,417,,,
0.415413,417,,,
0.416033,417,,,
0.416616,417,,,
0.417281,417,,,
0.417882,417,,,
0.423652,417,-17,,-110
0.425479,417,,,
0.426387,417,,,
0.426987,417,,,
0.427566,417,,,
0.428198,417,,,
0.428827,417,,,
0.429829,417,,,
0.430789,417,-17,,-110
0.432022,417,,,
0.432628,417,,,
0.433394,417,,,
0.443305,417,,,
0.444215,417,,,
0.445273,417,,,
0.446178,583,,,
0.446790,583,-19,,-110
0.448375,583,,,
0.454420,583,,,
0.455034,583,,,
0.455679,583,,,
0.456320,583,,,
0.456925,583,,,
0.457543,583,,,
0.458151,583,-19,,-110
0.459812,583,,,
0.460768,583,,,
0.461391,583,,,
0.462017,583,,,
0.462653,583,,,
0.463294,583,,,
0.463924,583,,,
0.464507,583,-19,,-110
0.475177,674,,,
0.476262,674,,,
0.477181,674,,,
0.477778,674,,,
0.478380,674,,,
0.479677,674,,,
0.485810,674,,,
0.486952,674,-30,,-109
0.489422,674,,,
0.490618,674,,,
0.491780,674,,,
0.493002,674,,,
0.494253,674,,,
0.495499,674,,,
0.505578,750,,,
0.506764,750,-16,,-111
0.509241,750,,,
0.510196,750,,,
0.511149,750,,,
0.516732,750,,,
0.517335,750,,,
0.517943,750,,,
0.518550,750,,,
0.519144,750,-16,,-111
0.521101,750,,,
0.521729,750,,,
0.522364,750,,,
0.523002,750,,,
0.523632,750,,,
0.524293,750,,,
0.524876,750,,,
0.525527,750,-16,,-111
0.526793,750,,,
0.536457,750,,,
0.537038,750,,,
0.537633,750,,,
0.538278,750,,,
0.538883,750,,,
0.539459,750,,,
0.540082,750,-16,,-111
0.541366,750,,,
0.541981,750,,,
0.547742,750,,,
0.548650,750,,,
0.549308,750,,,
0.549908,750,,,
0.550503,750,,,
0.551446,750,-16,,-111
0.552735,750,,,
0.553346,750,,,
0.554326,750,,,
0.555308,750,,,
0.556286,750,,,
0.557254,750,,,
0.557890,750,,,
0.567470,750,-9,,-111
0.568701,858,,,
0.569675,858,,,
0.570274,858,,,
0.570921,858,,,
0.571550,858,,,
0.572190,858,,,
0.572783,858,,,
0.578933,858,-9,,-112
0.580512,858,,,
0.581163,858,,,
0.582141,858,,,
0.583097,858,,,
0.583722,858,,,
0.584329,858,,,
0.584904,858,,,
0.585559,858,-9,,-112
0.586849,858,,,
0.587844,858,,,
0.588809,858,,,
0.598282,858,,,
0.598869,891,,,
0.599472,891,,,
0.600089,891,,,
0.600735,891,-13,,-110
0.601983,891,,,
0.602588,891,,,
0.603211,891,,,
0.603831,891,,,
0.609625,891,,,
0.610252,891,,,
0.610808,891,,,
0.611426,891,-13,,-110
0.612655,891,,,
0.613311,891,,,
0.613889,891,,,
0.614489,891,,,
0.615146,891,,,
0.615759,891,,,
0.616361,891,,,
0.616978,891,-13,,-110
0.618267,891,,,
0.619177,891,,,
0.619786,891,,,
0.629425,893,,,
0.630047,893,,,
0.630688,893,,,
0.631626,893,,,
0.632295,893,-18,,-110
0.634197,893,,,
0.634745,893,,,
0.640619,893,,,
0.641578,893,,,
0.642224,893,,,
0.643230,893,,,
0.644171,893,,,
0.644765,893,-18,,-110
0.646752,893,,,
0.647680,893,,,
0.648307,893,,,
0.648926,893,,,
0.649524,893,,,
0.650154,893,,,
0.650766,893,,,
0.660371,893,-19,,-110
0.661912,893,,,
0.662506,893,,,
0.663147,893,,,
0.663743,893,,,
0.664361,893,,,
0.664992,893,,,
0.665580,893,,,
0.671688,893,-19,,-110
0.673341,893,,,
0.674300,893,,,
0.674909,893,,,
0.675531,893,,,
0.676154,893,,,
0.676793,893,,,
0.677788,893,,,
0.678773,893,-19,,-110
0.680001,893,,,
0.680601,893,,,
0.681546,893,,,
0.691308,893,,,
0.691934,893,,,
0.692558,893,,,
0.693190,893,,,
0.694166,893,-19,,-109
0.695812,893,,,
0.696769,893,,,
0.702350,893,,,
0.702980,893,,,
0.703593,893,,,
