t_s,pos_act,force_g,current_mA,force_hold_g
0.000001,244,-70,,-103
0.011155,244,,,
0.012147,244,,,
0.013227,244,,,
0.014278,244,,,
0.015218,244,,,
0.021124,244,,,
0.022001,244,,,
0.022651,244,-70,,-103
0.023896,244,,,
0.024821,244,,,
0.025787,244,,,
0.026780,244,,,
0.027358,244,,,
0.027971,244,,,
0.028897,244,,,
0.029556,244,-70,,-103
0.030813,244,,,
0.040710,244,,,
0.041613,244,,,
0.042438,244,,,
0.043426,244,,,
0.044455,244,,,
0.045454,244,,,
0.046312,244,-70,,-103
0.053004,244,,,
0.053627,244,,,
0.054584,244,,,
0.055536,244,,,
0.056534,244,,,
0.057474,244,,,
0.058088,244,,,
0.058736,244,-70,,-103
0.060588,244,,,
0.061687,244,,,
0.071717,244,,,
0.072624,244,,,
0.073549,244,,,
0.074524,244,,,
0.075430,244,,,
0.076074,244,-69,,-103
0.077334,244,,,
0.083166,244,,,
0.084076,244,,,
0.084689,244,,,
0.085313,244,,,
0.085946,244,,,
0.086567,244,,,
0.087191,244,-69,,-103
0.088425,244,,,
0.089017,244,,,
0.089651,244,,,
0.090274,244,,,
0.090896,244,,,
0.092114,244,,,
0.093122,244,,,
0.102760,244,-69,,-103
0.104218,244,,,
0.104820,244,,,
0.105468,244,,,
0.106043,244,,,
0.106661,244,,,
0.107597,244,,,
0.108232,244,,,
0.114420,244,-69,,-104
0.115951,244,,,
0.116890,244,,,
0.117884,244,,,
0.118876,244,,,
0.119516,244,,,
0.120481,244,,,
0.121108,244,,,
0.121715,244,-69,,-104
0.123348,244,,,
0.124303,244,,,
0.133999,244,,,
0.134963,244,,,
0.135908,244,,,
0.136496,244,,,
0.137424,244,,,
0.138013,244,-70,,-103
0.139304,244,,,
0.145264,244,,,
0.146216,244,,,
0.147161,244,,,
0.148084,244,,,
0.149054,244,,,
0.149996,244,,,
0.150632,244,-70,,-103
0.151911,244,,,
0.152866,244,,,
0.153817,244,,,
0.154407,244,,,
0.155368,244,,,
0.164928,244,,,
0.166050,244,,,
0.166963,244,-69,,-103
0.168187,244,,,
0.168793,244,,,
0.169380,244,,,
0.169996,244,,,
0.176022,244,,,
0.176939,244,,,
0.177923,244,,,
0.179083,244,-69,,-103
0.181028,244,,,
0.181951,244,,,
0.182558,244,,,
0.183189,244,,,
0.183803,244,,,
0.184748,244,,,
0.185518,244,,,
0.186494,244,-69,,-103
0.197096,244,,,
0.198005,244,,,
0.198956,244,,,
0.199581,244,,,
0.200223,244,,,
0.207279,244,,,
0.208221,244,,,
0.209156,244,-69,,-103
0.210770,244,,,
0.211696,244,,,
