trial_file,dof,speed,force_set,target,t_cmd_s,write_cost_s,rate_hz,latency_ms,baseline_pos,final_pos,delta_pos,force_base_g,force_final_dev_g,max_abs_force_g,settled,aborted,hold,hold_base_g,max_abs_force_hold_g,max_hold_dev_g
trial_dof4_v750_n06.csv,4,750,3000,300,0.201209,0.000985,584.2,75.6,244.0,892.0,648.0,-69,50,70,1,0,5:0,5:-104,113,9
trial_dof4_v100_n19.csv,4,100,3000,300,0.201038,0.000942,526.2,70.4,244.0,892.0,648.0,-69,55,70,1,0,5:0,5:-104,114,10
trial_dof4_v100_n06.csv,4,100,3000,300,0.200857,0.000634,558.1,119.5,244.0,893.0,649.0,-69,53,70,1,0,5:0,5:-104,113,9
trial_dof4_v250_n04.csv,4,250,3000,300,0.206035,0.000858,617.7,66.4,244.0,892.0,648.0,-69,53,69,1,0,5:0,5:-102,113,11
trial_dof4_v100_n10.csv,4,100,3000,300,0.200994,0.000965,554.6,70.4,244.0,893.0,649.0,-69,53,69,1,0,5:0,5:-103,113,10
trial_dof4_v500_n19.csv,4,500,3000,300,0.206253,0.005775,653.8,64.1,244.0,891.0,647.0,-67,52,67,1,0,5:0,5:-103,112,9
trial_dof4_v250_n10.csv,4,250,3000,300,0.201303,0.000973,602.7,61.5,244.0,891.9,647.9,-68,53,68,1,0,5:0,5:-102,113,11
trial_dof4_v250_n02.csv,4,250,3000,300,0.200670,0.000618,604.4,62.6,244.0,892.0,648.0,-67,51,67,1,0,5:0,5:-102,112,10
trial_dof4_v250_n09.csv,4,250,3000,300,0.201339,0.001152,597.4,76.7,244.0,892.0,648.0,-66,52,67,1,0,5:0,5:-103,113,10
trial_dof4_v1000_n03.csv,4,1000,3000,300,0.206769,0.006267,637.3,83.0,244.0,893.0,649.0,-67,49,67,1,0,5:0,5:-102,112,10
trial_dof4_v250_n17.csv,4,250,3000,300,0.207621,0.000945,601.1,66.9,244.0,891.8,647.8,-68,55,68,1,0,5:0,5:-101,112,11
trial_dof4_v1000_n13.csv,4,1000,3000,300,0.206332,0.000969,660.3,77.3,244.0,891.0,647.0,-67,51,68,1,0,5:0,5:-102,111,9
trial_dof4_v1000_n01.csv,4,1000,3000,300,0.201448,0.000974,655.7,71.6,244.0,895.0,651.0,-69,51,69,1,0,5:0,5:-100,110,10
trial_dof4_v500_n03.csv,4,500,3000,300,0.206853,0.006039,616.0,64.0,244.0,892.0,648.0,-67,53,67,1,0,5:0,5:-101,110,9
trial_dof4_v1000_n19.csv,4,1000,3000,300,0.206940,0.005510,663.6,82.9,244.0,893.0,649.0,-66,49,66,1,0,5:0,5:-101,111,10
trial_dof4_v1000_n06.csv,4,1000,3000,300,0.206268,0.006074,686.2,56.7,244.0,893.0,649.0,-66,47,66,1,0,5:0,5:-101,110,9
trial_dof4_v250_n08.csv,4,250,3000,300,0.206917,0.005874,627.7,83.0,244.0,891.5,647.5,-67,55,68,1,0,5:0,5:-100,111,11
trial_dof4_v250_n14.csv,4,250,3000,300,0.206433,0.006238,605.3,65.2,244.0,892.0,648.0,-66,55,67,1,0,5:0,5:-100,111,11
trial_dof4_v1000_n08.csv,4,1000,3000,300,0.206418,0.005936,630.6,69.4,244.0,891.0,647.0,-67,52,67,1,0,5:0,5:-100,110,10
trial_dof4_v500_n04.csv,4,500,3000,300,0.206860,0.006132,632.7,63.0,244.0,893.0,649.0,-66,55,66,1,0,5:0,5:-100,110,10
trial_dof4_v100_n14.csv,4,100,3000,300,0.200623,0.000622,549.7,61.4,244.0,892.5,648.5,-65,52,66,1,0,5:0,5:-101,110,9
trial_dof4_v1000_n04.csv,4,1000,3000,300,0.200948,0.000938,676.6,98.9,244.0,892.0,648.0,-66,50,67,1,0,5:0,5:-100,110,10
trial_dof4_v750_n10.csv,4,750,3000,300,0.201258,0.001007,669.5,88.3,244.0,892.0,648.0,-66,52,67,1,0,5:0,5:-99,109,10
trial_dof4_v100_n04.csv,4,100,3000,300,0.206697,0.005815,561.2,82.4,244.0,892.0,648.0,-67,58,67,1,0,5:0,5:-99,110,11
trial_dof4_v250_n00.csv,4,250,3000,300,0.201386,0.001010,587.9,71.4,244.0,892.0,648.0,-66,56,66,1,0,5:0,5:-99,109,10
trial_dof4_v100_n15.csv,4,100,3000,300,0.201397,0.000956,552.4,72.6,244.0,892.0,648.0,-65,55,65,1,0,5:0,5:-99,110,11
trial_dof4_v250_n01.csv,4,250,3000,300,0.201042,0.000947,603.8,91.6,244.0,892.0,648.0,-64,53,65,1,0,5:0,5:-99,109,10
trial_dof4_v250_n11.csv,4,250,3000,300,0.201318,0.001063,595.9,61.8,244.0,892.0,648.0,-65,56,65,1,0,5:0,5:-99,109,10
trial_dof4_v750_n16.csv,4,750,3000,300,0.201034,0.000940,640.5,71.2,243.0,892.0,649.0,-63,49,63,1,0,5:0,5:-98,108,10
trial_dof4_v500_n17.csv,4,500,3000,300,0.201528,0.001033,625.8,98.9,244.0,892.0,648.0,-63,51,64,1,0,5:0,5:-99,109,10
trial_dof4_v750_n07.csv,4,750,3000,300,0.201097,0.000643,655.6,91.8,244.0,892.0,648.0,-62,53,63,1,0,5:0,5:-99,109,10
trial_dof4_v750_n13.csv,4,750,3000,300,0.200722,0.000602,639.2,119.8,244.0,892.0,648.0,-61,52,61,1,0,5:0,5:-99,107,8
trial_dof4_v500_n10.csv,4,500,3000,300,0.206770,0.005454,637.2,72.1,244.0,892.0,648.0,-64,54,64,1,0,5:0,5:-98,108,10
trial_dof4_v750_n09.csv,4,750,3000,300,0.201359,0.000951,624.3,69.4,244.0,891.9,647.9,-63,53,64,1,0,5:0,5:-97,109,12
trial_dof4_v250_n05.csv,4,250,3000,300,0.206757,0.006105,580.8,56.0,244.0,891.1,647.1,-62,52,62,1,0,5:0,5:-97,108,11
trial_dof4_v1000_n18.csv,4,1000,3000,300,0.201539,0.000980,629.4,71.3,244.0,893.0,649.0,-62,49,63,1,0,5:0,5:-97,107,10
trial_dof4_v500_n06.csv,4,500,3000,300,0.206149,0.000946,618.7,64.1,244.0,892.0,648.0,-63,53,63,1,0,5:0,5:-97,107,10
trial_dof4_v1000_n16.csv,4,1000,3000,300,0.200713,0.000701,645.6,78.2,244.0,893.0,649.0,-62,49,63,1,0,5:0,5:-98,107,9
trial_dof4_v100_n00.csv,4,100,3000,300,0.206960,0.006363,521.0,69.2,244.0,892.0,648.0,-62,54,62,1,0,5:0,5:-98,108,10
trial_dof4_v750_n12.csv,4,750,3000,300,0.206668,0.006105,662.8,86.1,244.0,891.6,647.6,-60,51,61,1,0,5:0,5:-98,108,10
trial_dof4_v250_n15.csv,4,250,3000,300,0.200821,0.000612,587.2,61.4,244.0,892.0,648.0,-63,56,63,1,0,5:0,5:-97,107,10
trial_dof4_v500_n18.csv,4,500,3000,300,0.200961,0.000955,635.8,71.4,244.0,892.0,648.0,-60,51,61,1,0,5:0,5:-97,106,9
trial_dof4_v1000_n12.csv,4,1000,3000,300,0.206596,0.005994,589.9,67.3,244.0,893.0,649.0,-60,48,60,1,0,5:0,5:-97,106,9
trial_dof4_v100_n03.csv,4,100,3000,300,0.206151,0.000906,541.0,76.5,244.0,892.0,648.0,-62,54,62,1,0,5:0,5:-97,107,10
trial_dof4_v1000_n15.csv,4,1000,3000,300,0.206754,0.005682,635.5,62.8,244.0,892.0,648.0,-61,52,61,1,0,5:0,5:-95,106,11
trial_dof4_v500_n16.csv,4,500,3000,300,0.207194,0.006364,637.4,113.1,244.0,892.0,648.0,-62,54,63,1,0,5:0,5:-96,106,10
trial_dof4_v1000_n10.csv,4,1000,3000,300,0.200703,0.000624,667.3,77.3,244.0,893.0,649.0,-61,50,61,1,0,5:0,5:-96,105,9
trial_dof4_v250_n06.csv,4,250,3000,300,0.206696,0.000943,601.5,91.4,244.0,891.6,647.6,-60,56,60,1,0,5:0,5:-95,106,11
trial_dof4_v500_n00.csv,4,500,3000,300,0.201444,0.001061,620.2,88.0,244.0,892.0,648.0,-62,52,62,1,0,5:0,5:-95,106,11
trial_dof4_v500_n15.csv,4,500,3000,300,0.201393,0.000974,637.1,119.1,244.0,891.9,647.9,-62,57,62,1,0,5:0,5:-94,105,11
trial_dof4_v1000_n09.csv,4,1000,3000,300,0.206233,0.005900,671.9,72.5,244.0,892.0,648.0,-60,50,61,1,0,5:0,5:-95,104,9
trial_dof4_v750_n15.csv,4,750,3000,300,0.201160,0.000954,649.0,76.0,244.0,892.0,648.0,-61,51,62,1,0,5:0,5:-95,105,10
trial_dof4_v750_n11.csv,4,750,3000,300,0.201176,0.000959,641.3,77.9,244.0,891.1,647.1,-60,54,60,1,0,5:0,5:-95,105,10
trial_dof4_v750_n00.csv,4,750,3000,300,0.201512,0.000977,663.5,73.3,244.0,893.0,649.0,-60,49,60,1,0,5:0,5:-94,105,11
trial_dof4_v500_n02.csv,4,500,3000,300,0.201535,0.000980,646.8,72.6,244.0,891.2,647.2,-62,57,62,1,0,5:0,5:-95,104,9
trial_dof4_v100_n09.csv,4,100,3000,300,0.201230,0.000961,561.9,61.8,244.0,893.0,649.0,-60,56,60,1,0,5:0,5:-94,104,10
trial_dof4_v1000_n02.csv,4,1000,3000,300,0.201057,0.000982,646.9,70.9,244.0,893.0,649.0,-60,50,60,1,0,5:0,5:-94,103,9
trial_dof4_v250_n19.csv,4,250,3000,300,0.207212,0.005827,582.6,69.6,244.0,891.9,647.9,-60,56,60,1,0,5:0,5:-94,104,10
trial_dof4_v100_n18.csv,4,100,3000,300,0.201168,0.000920,547.0,76.8,244.0,892.0,648.0,-59,57,59,1,0,5:0,5:-94,104,10
trial_dof4_v750_n17.csv,4,750,3000,300,0.206546,0.005852,651.8,82.6,244.0,891.1,647.1,-59,54,59,1,0,5:0,5:-92,103,11
trial_dof4_v750_n08.csv,4,750,3000,300,0.201241,0.001002,644.4,75.7,244.0,892.0,648.0,-59,54,59,1,0,5:0,5:-92,103,11
trial_dof4_v250_n12.csv,4,250,3000,300,0.200874,0.000632,623.1,69.7,245.0,891.9,646.9,-59,54,59,1,0,5:0,5:-93,103,10
trial_dof4_v750_n19.csv,4,750,3000,300,0.201006,0.000568,641.3,77.7,244.0,892.0,648.0,-59,51,59,1,0,5:0,5:-92,103,11
trial_dof4_v100_n12.csv,4,100,3000,300,0.207338,0.006247,543.5,72.2,244.0,892.0,648.0,-59,54,59,1,0,5:0,5:-93,103,10
trial_dof4_v1000_n05.csv,4,1000,3000,300,0.201034,0.000937,663.8,61.6,244.0,895.0,651.0,-58,51,58,1,0,5:0,5:-92,101,9
trial_dof4_v250_n16.csv,4,250,3000,300,0.201039,0.000618,615.1,92.3,244.0,892.0,648.0,-58,53,58,1,0,5:0,5:-92,103,11
trial_dof4_v100_n17.csv,4,100,3000,300,0.201342,0.000895,558.0,70.2,244.0,892.0,648.0,-56,52,56,1,0,5:0,5:-92,102,10
trial_dof4_v750_n04.csv,4,750,3000,300,0.201103,0.000976,645.6,89.7,244.0,893.0,649.0,-57,46,58,1,0,5:0,5:-91,102,11
trial_dof4_v250_n07.csv,4,250,3000,300,0.201390,0.000975,583.3,150.2,244.0,891.7,647.7,-57,54,57,1,0,5:0,5:-91,102,11
trial_dof4_v750_n14.csv,4,750,3000,300,0.200643,0.000580,677.2,119.9,244.0,892.0,648.0,-56,48,57,1,0,5:0,5:-91,100,9
trial_dof4_v500_n05.csv,4,500,3000,300,0.206898,0.006066,661.1,71.9,244.0,892.0,648.0,-58,51,58,1,0,5:0,5:-91,101,10
trial_dof4_v750_n01.csv,4,750,3000,300,0.200666,0.000624,639.0,71.2,244.0,892.0,648.0,-58,52,58,1,0,5:0,5:-90,101,11
trial_dof4_v250_n18.csv,4,250,3000,300,0.201537,0.000938,565.1,70.7,244.0,891.6,647.6,-59,53,59,1,0,5:0,5:-90,101,11
trial_dof4_v500_n11.csv,4,500,3000,300,0.201158,0.000942,632.9,73.1,244.0,892.0,648.0,-58,55,59,1,0,5:0,5:-91,101,10
trial_dof4_v750_n02.csv,4,750,3000,300,0.205591,0.001027,604.6,65.7,244.0,891.9,647.9,-59,55,60,1,0,5:0,5:-90,101,11
trial_dof4_v750_n05.csv,4,750,3000,300,0.201297,0.000947,629.1,89.8,244.0,893.0,649.0,-59,50,59,1,0,5:0,5:-91,100,9
trial_dof4_v250_n13.csv,4,250,3000,300,0.206115,0.006049,572.2,82.7,244.0,891.9,647.9,-58,54,59,1,0,5:0,5:-91,102,11
trial_dof4_v100_n05.csv,4,100,3000,300,0.206404,0.001125,559.6,63.0,244.0,892.0,648.0,-57,56,58,1,0,5:0,5:-90,102,12
trial_dof4_v500_n13.csv,4,500,3000,300,0.201218,0.001117,607.1,73.0,244.0,892.0,648.0,-58,52,58,1,0,5:0,5:-91,100,9
trial_dof4_v1000_n17.csv,4,1000,3000,300,0.201990,0.001049,672.6,88.6,244.0,892.0,648.0,-59,51,59,1,0,5:0,5:-91,101,10
trial_dof4_v500_n09.csv,4,500,3000,300,0.208809,0.000990,628.2,80.9,244.0,892.0,648.0,-57,54,57,1,0,5:0,5:-90,100,10
