t_s,pos_act,force_g,current_mA
0.000000,99,176,
0.021713,99,,
0.032646,99,,
0.038920,99,,
0.052642,99,,
0.063157,99,,
0.070504,99,,
0.083193,99,,
0.093776,99,176,
0.113676,99,,
0.125276,99,,
0.131494,99,,
0.145126,99,,
0.155615,99,,
0.161767,99,,
0.175600,99,,
0.187166,99,176,
0.207214,99,,
0.222772,99,,
0.237534,99,,
0.249045,99,,
0.255355,99,,
0.268817,113,,
0.280406,113,,
0.286547,113,226,
0.310632,133,,
0.316768,133,,
0.330480,184,,
0.341976,184,,
0.348217,184,,
0.361832,234,,
0.373410,234,,
0.379549,234,212,
0.403798,307,,
0.410071,307,,
0.423857,375,,
0.435531,375,,
0.441686,375,,
0.454698,450,,
0.466682,450,,
0.473112,498,230,
0.496782,498,,
0.503384,574,,
0.516950,574,,
0.528170,574,,
0.534979,638,,
0.548692,638,,
0.558759,638,,
0.565348,714,237,
0.589992,714,,
0.596803,776,,
0.610021,776,,
0.621371,847,,
0.627990,847,,
0.641348,847,,
0.652295,917,,
0.658836,917,247,
0.682905,985,,
0.689481,985,,
0.703333,985,,
0.713708,1057,,
0.719905,1057,,
0.733624,1057,,
0.745245,1122,,
0.751469,1122,255,
0.775562,1122,,
0.781598,1122,,
0.795414,1122,,
0.806854,1263,,
0.813067,1263,,
0.826832,1263,,
0.838474,1263,,
0.844661,1263,334,
0.869078,1374,,
0.876416,1374,,
0.888986,1420,,
0.900514,1420,,
0.906614,1420,,
0.920403,1441,,
0.930777,1441,,
0.937053,1441,333,
0.961560,1442,,
0.967747,1442,,
0.981519,1445,,
0.993090,1445,,
1.000373,1445,,
1.012962,1445,,
1.023516,1445,,
1.029706,1445,331,
1.054958,1445,,
1.062282,1445,,
1.074907,1445,,
1.085726,1445,,
1.092018,1445,,
1.106136,1445,,
1.116750,1445,,
1.123019,1445,329,
1.148300,1445,,
1.154500,1445,,
1.168217,1445,,
1.178705,1445,,
1.184899,1445,,
1.198620,1445,,
1.210277,1445,,
