t_s,pos_act,force_g,current_mA
0.000001,100,184,
0.019434,100,,
0.031275,100,,
0.037768,100,,
0.050677,100,,
0.061518,100,,
0.067997,100,,
0.082009,100,,
0.092786,100,184,
0.113594,100,,
0.123965,100,,
0.130601,100,,
0.143749,100,,
0.154894,100,,
0.161612,100,,
0.174770,100,,
0.185858,100,184,
0.206048,100,,
0.222789,100,,
0.237166,100,,
0.248750,100,,
0.256466,100,,
0.267590,100,,
0.278754,100,,
0.285767,100,229,
0.310347,115,,
0.316904,115,,
0.330070,144,,
0.340904,144,,
0.347676,176,,
0.360669,176,,
0.371730,176,,
0.378421,222,225,
0.402713,222,,
0.409231,269,,
0.422388,269,,
0.433310,269,,
0.439804,314,,
0.453871,314,,
0.464712,314,,
0.471214,361,222,
0.496019,407,,
0.502545,407,,
0.515559,407,,
0.526387,455,,
0.532991,455,,
0.547133,455,,
0.557980,498,,
0.564521,498,253,
0.588266,546,,
0.594722,546,,
0.608737,546,,
0.619557,593,,
0.626037,593,,
0.640543,593,,
0.650468,593,,
0.657446,593,264,
0.681564,687,,
0.688300,687,,
0.701792,687,,
0.713290,734,,
0.720460,734,,
0.733048,768,,
0.744210,768,,
0.751275,768,266,
0.775369,817,,
0.782902,817,,
0.794918,861,,
0.805781,861,,
0.812340,861,,
0.825304,911,,
0.837247,911,,
0.844144,911,262,
0.867310,949,,
0.873897,949,,
0.888055,999,,
0.898929,999,,
0.905508,999,,
0.918474,999,,
0.929710,999,,
0.936168,999,271,
0.961031,1092,,
0.967582,1126,,
0.980583,1126,,
0.991415,1126,,
0.997732,1171,,
1.011735,1171,,
1.023599,1171,,
1.031154,1219,302,
1.054161,1219,,
1.060756,1264,,
1.073751,1264,,
1.084579,1264,,
1.092188,1311,,
1.105142,1311,,
1.117079,1355,,
1.123608,1355,339,
1.146261,1355,,
1.152699,1400,,
1.166727,1400,,
1.177557,1434,,
1.185062,1434,,
1.198026,1434,,
1.209854,1441,,
1.216289,1441,332,
1.239998,1443,,
1.246532,1443,,
1.259522,1443,,
1.270338,1445,,
1.276756,1445,,
1.290758,1445,,
1.302696,1445,,
1.309258,1445,345,
1.332953,1444,,
1.339521,1444,,
1.352497,1445,,
1.363326,1445,,
1.370876,1445,,
1.383855,1444,,
1.396232,1444,,
1.404152,1444,342,
1.425305,1445,,
1.432398,1445,,
1.445745,1445,,
1.456737,1445,,
1.463323,1445,,
1.476270,1445,,
1.488522,1445,,
1.495342,1445,341,
1.518665,1444,,
