t_s,force_g,pos_act,current_mA
0.012837,-21,769,-99
0.044978,-20,,
0.055238,-20,,
0.061764,-20,,
0.074686,-19,,
0.086612,-19,,
0.093075,-19,,
0.106813,-7,,
0.117518,-7,770,88
0.148266,28,,
0.154688,28,,
0.168009,61,,
0.180539,61,,
0.187076,61,,
0.198900,84,,
0.209678,84,,
0.216093,84,783,101
0.248407,84,,
0.261366,112,,
0.273140,112,,
0.279603,113,,
0.292533,113,,
0.303238,113,,
0.309657,117,,
0.322627,117,800,91
0.354738,121,,
0.365579,121,,
0.372087,125,,
0.385006,125,,
0.395765,125,,
0.403326,130,,
0.415798,130,,
0.427058,130,824,90
0.459510,130,,
0.465951,130,,
0.478576,130,,
0.488502,132,,
0.494952,132,,
0.508918,132,,
0.519720,133,,
0.527396,133,836,92
0.558619,130,,
0.571585,130,,
0.582383,127,,
0.589421,127,,
0.602011,127,,
0.612869,126,,
0.620441,126,,
0.633315,126,847,75
0.664510,127,,
0.675320,127,,
0.681649,127,,
0.694681,126,,
0.705532,126,,
0.711965,126,,
0.726519,124,,
0.737410,124,868,76
0.767533,124,,
0.773961,124,,
0.787971,126,,
0.798730,126,,
0.806308,126,,
0.819237,126,,
0.831083,126,,
0.837525,126,886,94
0.863319,125,,
0.869750,125,,
0.880593,123,,
0.892496,123,,
0.898931,123,,
0.911841,123,,
0.923684,123,,
0.931250,124,899,119
0.961352,123,,
0.974239,123,,
0.984978,123,,
0.991434,120,,
1.004393,120,,
1.017340,119,,
1.023758,119,,
1.035567,119,912,127
1.066683,120,,
1.077438,120,,
1.083870,120,,
1.097815,120,,
1.109655,119,,
1.117183,119,,
1.129029,119,,
1.139756,115,930,86
1.170995,114,,
1.177493,114,,
1.190434,114,,
1.202295,115,,
1.208683,115,,
1.221614,115,,
1.232411,115,,
1.238824,115,940,119
1.271022,115,,
1.283826,114,,
1.295685,114,,
1.303233,114,,
1.315049,113,,
1.326826,113,,
1.333316,113,,
1.346240,111,959,118
1.376235,109,,
1.382677,109,,
1.390190,109,,
1.396612,109,,
1.407249,108,,
1.413580,108,,
1.419943,108,,
1.426765,108,977,123
1.457440,110,,
1.469236,109,,
1.475653,109,,
1.483195,109,,
1.489617,109,,
1.500370,106,,
1.513255,106,,
1.520269,108,988,122
1.550656,109,,
1.562543,109,,
1.574336,109,,
1.580758,107,,
1.593591,107,,
1.605574,107,,
1.613110,106,,
1.624902,106,1000,78
1.655823,104,,
1.667683,103,,
1.675300,103,,
1.687320,103,,
1.699179,105,,
1.705672,105,,
1.717574,105,,
1.729425,106,1020,116
1.760614,106,,
1.768132,106,,
1.781004,106,,
1.791756,102,,
1.798201,102,,
1.811066,102,,
1.822900,100,,
1.829333,100,1032,81
1.855123,101,,
1.861545,101,,
1.872272,101,,
1.878716,101,,
1.885257,101,,
1.891946,101,,
1.903899,101,,
1.915738,101,1037,89
1.946833,99,,
1.953275,99,,
1.966143,99,,
1.977875,99,,
1.984533,99,,
1.997665,98,,
2.008504,98,,
2.015981,98,1064,101
2.046125,99,,
2.058977,101,,
2.070478,101,,
2.077302,101,,
2.089186,102,,
2.095616,102,,
2.103149,102,,
2.109608,102,1079,106
2.138880,97,,
2.152424,97,,
2.163805,97,,
2.170436,98,,
2.182303,98,,
2.194188,98,,
2.200605,98,,
2.214613,98,1088,125
2.245788,99,,
2.256540,99,,
2.264047,101,,
2.276948,101,,
2.287824,98,,
2.294335,98,,
2.307267,98,,
2.319075,99,1113,122
2.349973,101,,
2.356578,101,,
2.369735,101,,
2.380771,99,,
2.387432,99,,
2.400680,99,,
2.411722,97,,
2.418383,97,1122,117
2.449823,98,,
2.462801,98,,
2.473930,99,,
2.480441,99,,
2.494184,99,,
2.505014,99,,
2.511479,99,,
2.524519,99,1131,133
2.555710,98,,
2.566525,98,,
2.573937,98,,
2.586852,99,,
2.597637,99,,
2.604115,99,,
2.618070,99,,
2.628808,99,1154,106
2.659934,103,,
2.666383,103,,
2.680008,106,,
2.690815,106,,
2.697308,106,,
2.710288,104,,
2.721083,104,,
